time,ax,ay,az,gx,gy,gz
5472.0,0.8769,-0.061,0.4682,-0.766,4.153,-0.322
5485.0,0.8686,-0.059,0.4731,1.219,3.215,-0.864
5498.0,0.8731,-0.0468,0.4683,2.013,2.215,-1.536
5511.0,0.8792,-0.0354,0.47,2.913,1.802,-1.689
5524.0,0.8784,-0.0276,0.465,2.448,1.573,-1.483
5537.0,0.8798,-0.021,0.4584,1.265,1.474,-0.765
5550.0,0.8835,-0.0295,0.4491,-0.125,1.627,-0.3
5563.0,0.877,-0.0402,0.4505,-0.644,2.169,-0.254
5576.0,0.8736,-0.0416,0.4578,0.242,2.253,-0.406
5589.0,0.8664,-0.0366,0.4601,0.974,1.68,-0.635
5602.0,0.8667,-0.035,0.4566,1.249,1.298,-0.536
5615.0,0.8785,-0.0337,0.4529,1.486,1.108,-0.834
5628.0,0.8767,-0.0325,0.4474,0.73,1.497,-1.032
5641.0,0.8772,-0.0414,0.441,0.715,1.986,-1.124
5654.0,0.8805,-0.0361,0.4396,0.822,2.26,-1.132
5667.0,0.879,-0.0352,0.4416,0.036,2.711,-1.009
5680.0,0.8822,-0.043,0.4477,-0.27,2.947,-0.719
5693.0,0.8795,-0.0531,0.4571,0.86,3.161,-0.872
5706.0,0.8756,-0.0497,0.4654,1.982,2.947,-1.284
5719.0,0.8736,-0.0468,0.4673,1.814,2.573,-1.597
5732.0,0.8707,-0.0481,0.467,-0.117,2.619,-1.88
5745.0,0.8726,-0.0637,0.4749,-0.896,2.008,-2.49
5758.0,0.8768,-0.0737,0.4702,-1.071,1.306,-3.322
5771.0,0.8732,-0.0935,0.4674,-1.064,0.833,-4.796
5784.0,0.8736,-0.1096,0.4648,-1.995,0.405,-7.238
5797.0,0.8807,-0.1322,0.4523,-3.193,0.619,-10.544
5810.0,0.8775,-0.1569,0.453,-4.583,1.26,-14.78
5823.0,0.8778,-0.1956,0.4523,-6.491,1.917,-19.834
5836.0,0.8737,-0.2521,0.4497,-9.186,2.947,-26.521
5849.0,0.8648,-0.3162,0.453,-11.865,3.787,-36.437
5862.0,0.8584,-0.3481,0.4524,-7.804,5.314,-47.04
5875.0,0.8453,-0.3536,0.4688,-4.003,6.94,-58.2
5888.0,0.8361,-0.3407,0.4815,-1.59,5.161,-72.223
5901.0,0.8095,-0.3134,0.4661,0.669,3.505,-88.353
5914.0,0.7839,-0.2751,0.4978,7.448,3.848,-101.597
5927.0,0.7793,-0.178,0.4926,15.89,1.344,-113.254
5940.0,0.7736,-0.0548,0.4698,17.364,0.138,-122.048
5953.0,0.749,-0.002,0.489,13.509,-0.534,-127.391
5966.0,0.7445,0.0491,0.4568,13.684,-0.266,-134.399
5979.0,0.7414,0.1172,0.4439,13.486,1.398,-139.002
5992.0,0.7225,0.1881,0.4605,13.768,2.169,-141.78
6005.0,0.7302,0.2687,0.4475,14.547,1.474,-141.88
6018.0,0.728,0.3437,0.435,10.02,2.26,-139.04
6031.0,0.7199,0.3688,0.4196,2.768,3.184,-134.483
6044.0,0.7098,0.3995,0.4102,-2.316,5.176,-129.238
6057.0,0.7199,0.4105,0.4075,-8.186,7.085,-123.635
6070.0,0.738,0.4171,0.3833,-10.445,10.474,-119.284
6083.0,0.7004,0.4139,0.3915,-13.613,15.421,-115.826
6096.0,0.6685,0.432,0.4239,-11.713,16.558,-111.277
6109.0,0.6679,0.4448,0.3979,-11.995,16.291,-107.803
6122.0,0.6619,0.4683,0.4087,-9.064,16.833,-104.75
6135.0,0.6668,0.5149,0.4274,-6.537,16.986,-101.406
6148.0,0.68,0.5635,0.427,-7.751,17.848,-97.17
6161.0,0.6699,0.5842,0.4389,-9.4,18.047,-90.956
6174.0,0.6522,0.5928,0.4698,-11.209,18.398,-84.574
6187.0,0.6418,0.5869,0.4785,-8.491,17.26,-78.567
6200.0,0.6552,0.614,0.4709,-9.308,18.085,-73.788
6213.0,0.6475,0.6423,0.4794,-11.85,19.97,-67.864
6226.0,0.6323,0.62,0.4857,-17.72,20.024,-62.62
6239.0,0.6281,0.5887,0.4803,-19.85,23.634,-60.032
6252.0,0.6231,0.5773,0.5205,-16.102,27.566,-58.735
6265.0,0.6049,0.5785,0.5487,-11.514,27.52,-58.803
6278.0,0.5744,0.5975,0.5652,-6.621,24.573,-59.429
6291.0,0.5706,0.647,0.5586,-2.987,22.558,-57.628
6304.0,0.588,0.679,0.5675,-3.209,19.848,-54.521
6317.0,0.5975,0.6808,0.5644,-4.102,17.276,-52.124
6330.0,0.6047,0.6904,0.5434,-4.682,16.474,-51.467
6343.0,0.5961,0.7197,0.5472,-4.277,18.535,-48.681
6356.0,0.5848,0.7278,0.5633,-6.3,18.94,-44.903
6369.0,0.5636,0.7327,0.5556,-8.262,18.237,-41.445
6382.0,0.5566,0.7238,0.5724,-9.262,17.589,-38.399
6395.0,0.5553,0.7306,0.5899,-7.171,16.398,-35.758
6408.0,0.5625,0.7585,0.6075,-3.506,14.604,-32.658
6421.0,0.5617,0.7772,0.6043,-3.079,12.474,-29.414
6434.0,0.5426,0.7806,0.6088,-4.048,10.68,-25.185
6447.0,0.5319,0.7648,0.6059,-4.415,9.169,-21.322
6460.0,0.5336,0.767,0.6045,-3.361,7.237,-17.567
6473.0,0.5421,0.7754,0.6086,-2.155,5.314,-12.933
6486.0,0.5493,0.7936,0.5979,-1.629,4.634,-7.689
6499.0,0.5363,0.7939,0.6044,-3.774,4.192,-2.391
6512.0,0.5251,0.7607,0.6066,-5.697,2.879,2.181
6525.0,0.5312,0.7255,0.5984,-4.667,2.207,5.388
6538.0,0.534,0.7017,0.6083,-2.285,0.856,6.678
6551.0,0.5304,0.6978,0.6072,2.058,-1.534,7.647
6564.0,0.5318,0.7266,0.6031,5.776,-3.831,9.632
6577.0,0.5378,0.753,0.5978,6.532,-5.457,12.632
6590.0,0.5467,0.7661,0.574,4.677,-6.098,15.548
6603.0,0.5468,0.755,0.5668,1.723,-5.679,18.227
6616.0,0.5529,0.735,0.5691,0.6,-5.534,20.548
6629.0,0.5579,0.7231,0.5645,1.41,-5.686,23.006
6642.0,0.5642,0.7253,0.5712,4.318,-5.541,26.441
6655.0,0.5682,0.746,0.5854,7.31,-6.221,30.372
6668.0,0.5686,0.7754,0.6028,10.745,-8.282,34.647
6681.0,0.5861,0.8085,0.5998,11.448,-10.709,40.517
6694.0,0.6032,0.8224,0.5982,11.188,-11.969,46.311
6707.0,0.6047,0.8298,0.5862,9.577,-12.053,53.013
6720.0,0.5891,0.8191,0.6051,7.425,-13.091,63.097
6733.0,0.5899,0.7755,0.5799,2.761,-15.442,72.357
6746.0,0.6075,0.7041,0.5699,-0.354,-16.602,78.632
6759.0,0.6113,0.6437,0.5711,-0.033,-18.114,81.288
6772.0,0.6074,0.6313,0.5674,6.974,-18.785,83.624
6785.0,0.6005,0.6765,0.5699,13.707,-20.663,87.433
6798.0,0.6135,0.7142,0.5496,13.967,-22.839,92.891
6811.0,0.6292,0.6963,0.5302,9.944,-24.037,99.838
6824.0,0.6351,0.65,0.4955,4.631,-23.091,105.281
6837.0,0.6306,0.5759,0.4803,-0.598,-20.518,109.075
6850.0,0.6313,0.4967,0.4711,-4.583,-17.984,110.823
6863.0,0.6366,0.4296,0.476,-5.331,-15.946,110.983
6876.0,0.6449,0.3771,0.4839,-3.056,-15.633,109.105
6889.0,0.6517,0.3546,0.4848,2.074,-15.595,106.334
6902.0,0.6635,0.3484,0.4915,6.707,-16.053,103.349
6915.0,0.6731,0.3455,0.4789,8.982,-16.137,101.349
6928.0,0.6853,0.3303,0.474,8.524,-15.839,99.838
6941.0,0.7115,0.3043,0.47,5.646,-14.648,97.609
6954.0,0.7295,0.2695,0.4608,3.845,-12.625,94.853
6967.0,0.738,0.2479,0.4634,4.883,-10.64,91.09
6980.0,0.7288,0.2466,0.4615,8.112,-9.892,88.342
6993.0,0.7188,0.2723,0.4524,12.478,-9.465,86.716
7006.0,0.7348,0.2764,0.4407,13.959,-9.595,86.891
7019.0,0.7609,0.278,0.4334,14.142,-8.503,87.304
7032.0,0.7823,0.2744,0.4254,13.799,-6.808,88.372
7045.0,0.7824,0.2648,0.4267,13.364,-5.152,89.456
7058.0,0.7775,0.2457,0.4263,14.287,-3.74,89.418
7071.0,0.7772,0.2291,0.4169,13.28,-2.137,91.777
7084.0,0.7797,0.1905,0.4063,9.181,-0.579,93.601
7097.0,0.7826,0.1312,0.407,5.57,0.856,94.128
7110.0,0.7851,0.0747,0.3947,3.921,2.695,93.128
7123.0,0.7883,0.021,0.398,2.807,4.466,91.395
7136.0,0.7935,-0.0228,0.4077,4.6,6.031,90.769
7149.0,0.7961,-0.0739,0.4147,5.524,5.589,88.983
7162.0,0.8003,-0.1343,0.4217,5.585,6.466,85.082
7175.0,0.7979,-0.1841,0.425,6.593,7.604,77.891
7188.0,0.7965,-0.1932,0.4259,9.616,8.863,69.586
7201.0,0.7957,-0.1918,0.4461,12.104,10.451,62.548
7214.0,0.8075,-0.1943,0.4543,13.906,9.321,55.044
7227.0,0.8142,-0.1812,0.46,17.127,8.657,47.662
7240.0,0.8205,-0.1709,0.4532,18.776,8.505,41.029
7253.0,0.836,-0.1345,0.4593,22.226,9.558,36.693
7266.0,0.8471,-0.1128,0.4715,19.745,10.001,34.181
7279.0,0.8571,-0.1044,0.4543,14.753,11.314,32.571
7292.0,0.8599,-0.1268,0.4566,8.577,14.031,30.288
7305.0,0.858,-0.1599,0.484,5.371,16.711,26.464
7318.0,0.8471,-0.1617,0.5096,6.845,16.917,22.83
7331.0,0.842,-0.1338,0.5222,9.791,15.734,20.334
7344.0,0.8418,-0.1028,0.5343,9.86,12.772,19.304
7357.0,0.8497,-0.0955,0.5387,7.99,9.405,18.914
7370.0,0.8711,-0.108,0.5265,3.295,7.192,18.449
7383.0,0.8794,-0.1289,0.5116,1.807,6.802,17.548
7396.0,0.8795,-0.1295,0.5111,2.173,7.772,16.22
7409.0,0.8774,-0.1259,0.5092,1.173,7.818,15.441
7422.0,0.866,-0.121,0.5108,-0.369,7.917,14.975
7435.0,0.8724,-0.1348,0.5171,-1.193,7.085,13.471
7448.0,0.8791,-0.1223,0.528,1.318,5.863,11.8
7461.0,0.8761,-0.1035,0.5327,2.562,4.436,11.09
7474.0,0.8681,-0.094,0.5347,3.173,2.573,11.365
7487.0,0.8665,-0.0975,0.5238,2.593,1.039,11.38
7500.0,0.8695,-0.1008,0.5135,0.165,0.512,10.7
7513.0,0.8681,-0.1174,0.4994,-3.186,1.054,9.51
7526.0,0.8626,-0.1311,0.5032,-3.102,2.207,8.372
7539.0,0.8548,-0.1284,0.5176,-0.171,2.306,6.433
7552.0,0.844,-0.1072,0.5308,2.684,1.077,5.204
7565.0,0.8405,-0.084,0.5247,3.112,-0.877,5.22
7578.0,0.8422,-0.0872,0.5085,0.952,-1.74,5.304
7591.0,0.8461,-0.1005,0.4937,-1.308,-1.289,4.746
7604.0,0.8474,-0.1289,0.4895,-3.216,-0.495,3.876
7617.0,0.8422,-0.141,0.4831,-2.728,0.169,2.471
7630.0,0.8382,-0.1473,0.482,-1.064,1.024,0.861
7643.0,0.8303,-0.1354,0.484,1.448,1.65,-0.948
7656.0,0.8263,-0.1139,0.4884,2.158,1.856,-1.948
7669.0,0.8333,-0.0996,0.4895,2.249,1.642,-2.032
7682.0,0.8453,-0.0947,0.4942,2.066,1.474,-1.941
7695.0,0.8457,-0.0836,0.5006,1.181,1.138,-1.338
7708.0,0.8472,-0.0906,0.4984,0.478,0.634,-0.742
7721.0,0.847,-0.0913,0.4939,0.196,0.581,-0.529
7734.0,0.8414,-0.0863,0.4897,-1.59,1.001,-0.071
7747.0,0.844,-0.0968,0.4836,-3.003,1.634,0.388
7760.0,0.8411,-0.1152,0.4834,-3.919,2.291,0.334
7773.0,0.8396,-0.1194,0.4834,-2.69,3.176,-0.216
7786.0,0.8385,-0.1115,0.4866,-1.911,3.657,-1.162
7799.0,0.8261,-0.1115,0.4879,-1.835,3.81,-1.681
7812.0,0.8242,-0.1057,0.4953,-0.216,3.283,-2.109
7825.0,0.8299,-0.0997,0.4999,-0.087,2.062,-2.956
7838.0,0.8398,-0.0935,0.4969,2.028,1.329,-2.681
7851.0,0.847,-0.0743,0.4926,3.57,1.024,-2.223
7864.0,0.8565,-0.057,0.4859,2.081,1.344,-1.429
7877.0,0.8559,-0.0634,0.4821,-0.461,2.382,-0.071
7890.0,0.8494,-0.0775,0.4789,-2.407,3.611,0.838
7903.0,0.8463,-0.0891,0.4897,-2.797,4.436,0.914
7916.0,0.8418,-0.103,0.4881,-2.262,4.634,0.609
7929.0,0.8344,-0.1096,0.4955,-0.27,4.619,0.227
7942.0,0.8361,-0.1001,0.5017,0.822,3.924,-0.292
7955.0,0.8402,-0.0989,0.4976,0.341,3.421,-0.643
7968.0,0.8405,-0.1056,0.4966,0.898,2.955,-1.017
7981.0,0.8465,-0.0957,0.4944,1.707,2.94,-1.49
7994.0,0.8513,-0.0836,0.4921,1.257,3.161,-1.2
8007.0,0.8491,-0.0866,0.4901,-0.667,3.581,-0.429
8020.0,0.8518,-0.0945,0.4917,-1.964,3.825,-0.345
8033.0,0.8481,-0.1053,0.4976,-2.705,4.237,-0.674
8046.0,0.8426,-0.1102,0.5066,-1.56,3.955,-1.078
8059.0,0.8416,-0.1135,0.5208,0.654,2.787,-1.483
8072.0,0.8487,-0.0951,0.518,2.967,1.505,-1.513
8085.0,0.8485,-0.08,0.5122,2.15,0.963,-1.376
8098.0,0.8529,-0.0796,0.5097,-0.598,0.886,-0.811
8111.0,0.8581,-0.0945,0.5122,-2.102,1.054,-0.651
8124.0,0.8535,-0.106,0.507,-2.781,1.337,-0.948
8137.0,0.8477,-0.1078,0.5104,-1.804,1.398,-1.551
8150.0,0.8407,-0.1003,0.5094,-0.705,1.115,-2.208
8163.0,0.8393,-0.0873,0.5125,-0.323,0.444,-2.506
8176.0,0.8302,-0.082,0.5077,-1.003,-0.251,-2.498
8189.0,0.831,-0.0889,0.5026,-1.613,-0.679,-2.651
8202.0,0.837,-0.0918,0.4886,-0.743,-1.228,-2.948
8215.0,0.8419,-0.0859,0.4749,-1.209,-0.961,-2.956
8228.0,0.8531,-0.0866,0.4602,-1.255,-0.114,-2.735
8241.0,0.8507,-0.0879,0.4579,-1.995,1.1,-2.551
8254.0,0.846,-0.082,0.4639,-1.392,2.337,-2.048
8267.0,0.8447,-0.0848,0.472,-0.514,3.367,-1.567
8280.0,0.8411,-0.0824,0.4789,-0.247,4.108,-1.2
8293.0,0.8394,-0.0873,0.4883,-1.377,4.062,-0.941
8306.0,0.841,-0.0919,0.4936,-1.178,3.871,-0.681
8319.0,0.8392,-0.0942,0.4981,0.31,3.871,-0.681
8332.0,0.8398,-0.0784,0.5028,1.112,3.39,-0.345
8345.0,0.8361,-0.0787,0.4991,0.119,2.97,0.136
8358.0,0.8344,-0.0881,0.5004,-1.484,2.84,0.815
8371.0,0.8442,-0.0928,0.4975,-0.888,2.65,1.181
8384.0,0.851,-0.0992,0.4923,-1.407,2.848,1.059
8397.0,0.8476,-0.1003,0.4943,-0.461,3.528,0.594
8410.0,0.8408,-0.0885,0.4906,0.661,3.726,0.365
8423.0,0.8376,-0.0806,0.495,1.097,3.673,0.838
8436.0,0.8416,-0.0719,0.4993,0.661,3.375,1.304
8449.0,0.8446,-0.0784,0.4951,-1.339,3.344,1.792
8462.0,0.843,-0.097,0.5004,-2.003,3.153,1.968
8475.0,0.8453,-0.1105,0.5016,-1.499,2.657,1.754
8488.0,0.8481,-0.1128,0.4981,-0.377,2.619,0.998
8501.0,0.8427,-0.1067,0.4969,0.066,3.008,0.426
8514.0,0.8441,-0.1019,0.5017,-0.682,3.421,0.097
8527.0,0.8469,-0.1034,0.5005,-1.186,3.787,-0.254
8540.0,0.8453,-0.103,0.5078,-0.934,3.749,-0.567
8553.0,0.841,-0.1028,0.5141,-0.056,3.314,-0.597
8566.0,0.8427,-0.0991,0.5116,0.501,2.512,-0.368
8579.0,0.8447,-0.1003,0.5158,-0.293,2.016,-0.429
8592.0,0.8454,-0.1078,0.5089,-1.132,2.115,-0.567
8605.0,0.8442,-0.1064,0.5125,-1.048,1.955,-0.925
8618.0,0.8411,-0.1079,0.512,-0.72,1.94,-1.231
8631.0,0.8383,-0.0991,0.5102,-0.193,1.596,-1.307
8644.0,0.8408,-0.0969,0.5005,-0.873,1.237,-1.422
8657.0,0.8419,-0.1025,0.5033,-1.568,1.108,-1.498
8670.0,0.8432,-0.1046,0.4986,-0.964,1.199,-1.796
8683.0,0.8402,-0.1011,0.4993,-0.682,1.207,-1.918
8696.0,0.8378,-0.0938,0.5024,0.127,1.1,-1.849
8709.0,0.8363,-0.0873,0.4997,-0.56,0.993,-1.658
8722.0,0.8382,-0.0808,0.4931,-0.713,0.978,-1.246
8735.0,0.8403,-0.0847,0.4964,-2.598,1.596,-0.559
8748.0,0.8431,-0.0997,0.4911,-3.094,1.986,-0.238
8761.0,0.8413,-0.1095,0.4987,-2.85,2.321,-0.513
8774.0,0.838,-0.1093,0.4971,-1.01,2.131,-1.193
8787.0,0.8353,-0.0955,0.5093,-0.064,2.031,-1.353
8800.0,0.8328,-0.0848,0.5043,0.952,1.344,-1.139
8813.0,0.8409,-0.0708,0.4976,-0.056,0.795,-0.925
8826.0,0.8505,-0.0808,0.4953,-1.697,0.673,-0.361
8839.0,0.8549,-0.0949,0.4934,-1.987,0.986,0.113
8852.0,0.8507,-0.0981,0.4931,-0.705,1.36,0.075
8865.0,0.8474,-0.0928,0.4958,-0.568,1.482,-0.109
8878.0,0.8447,-0.0895,0.4983,-1.316,1.085,-0.193
8891.0,0.8437,-0.0968,0.4938,-0.942,0.757,0.029
8904.0,0.8504,-0.1025,0.49,-0.384,0.528,0.181
8917.0,0.8596,-0.101,0.4833,0.158,0.924,0.601
8930.0,0.8573,-0.1033,0.4801,-0.277,2.024,0.853
8943.0,0.8521,-0.1079,0.4853,-0.926,2.993,0.655
8956.0,0.8497,-0.1126,0.5037,-1.163,3.131,0.006
8969.0,0.849,-0.1132,0.5114,-0.339,2.795,-0.498
8982.0,0.8416,-0.1165,0.5147,0.562,2.062,-0.628
8995.0,0.8403,-0.1133,0.5181,1.524,0.886,-0.681
9008.0,0.8414,-0.1157,0.5069,0.952,0.268,-0.895
9021.0,0.8421,-0.1255,0.5009,-0.255,0.291,-1.582
9034.0,0.8444,-0.1329,0.4956,-1.583,0.848,-2.445
9047.0,0.8454,-0.1388,0.4941,-1.613,1.528,-3.551
9060.0,0.8452,-0.1349,0.4992,-1.193,1.802,-4.284
9073.0,0.8414,-0.1372,0.5087,-0.789,1.611,-5.048
9086.0,0.8358,-0.1381,0.5081,0.524,1.253,-6.208
9099.0,0.8365,-0.1259,0.5136,2.295,0.55,-7.513
9112.0,0.8354,-0.1018,0.5121,3.837,-0.205,-8.231
9125.0,0.8385,-0.0767,0.4989,2.944,-0.679,-8.055
9138.0,0.847,-0.063,0.4883,1.257,-0.48,-7.086
9151.0,0.852,-0.0632,0.4757,-0.69,0.314,-6.193
9164.0,0.847,-0.0695,0.4794,-1.415,1.337,-5.765
9177.0,0.8378,-0.0603,0.4843,-0.743,1.573,-5.292
9190.0,0.8344,-0.0535,0.4823,0.119,1.36,-4.452
9203.0,0.8377,-0.054,0.4897,0.371,1.306,-3.406
9216.0,0.8396,-0.0519,0.482,0.982,1.169,-2.414
9229.0,0.847,-0.0547,0.4828,1.097,1.871,-1.536
9242.0,0.8466,-0.0577,0.4812,0.257,2.718,-1.002
9255.0,0.8415,-0.0656,0.4883,-0.163,3.558,-0.368
9268.0,0.8387,-0.0665,0.4955,0.081,3.764,0.258
9281.0,0.8387,-0.0692,0.4978,0.295,3.581,0.762
9294.0,0.8336,-0.0721,0.5003,0.142,3.1,1.181
9307.0,0.8429,-0.0781,0.4962,0.058,2.795,1.464
9320.0,0.8463,-0.0895,0.4955,0.219,2.52,1.41
9333.0,0.8488,-0.092,0.4954,0.837,2.451,1.052
9346.0,0.851,-0.0999,0.4983,1.501,2.573,0.723
9359.0,0.8537,-0.0994,0.5014,1.745,2.879,0.418
9372.0,0.853,-0.1019,0.5082,1.081,3.199,0.097
9385.0,0.8568,-0.1084,0.5143,0.135,3.253,-0.475
9398.0,0.8475,-0.1106,0.5226,-0.858,2.55,-1.483
9411.0,0.8458,-0.123,0.5275,-1.048,1.192,-2.422
9424.0,0.851,-0.123,0.5212,0.509,0.069,-3.467
9437.0,0.8527,-0.1154,0.5143,0.952,-0.572,-4.193
9450.0,0.854,-0.1071,0.5122,0.753,-1.098,-4.933
9463.0,0.8552,-0.1108,0.5168,-0.667,-0.702,-5.521
9476.0,0.8543,-0.1217,0.5226,-1.797,-0.152,-6.345
9489.0,0.8429,-0.1111,0.5253,-0.72,-1.205,-7.696
9502.0,0.8375,-0.113,0.5249,-3.255,-2.77,-8.857
9515.0,0.8549,-0.1155,0.5149,-1.766,-3.686,-9.773
9528.0,0.8604,-0.115,0.5025,-0.926,-3.785,-11.04
9541.0,0.8482,-0.0946,0.4949,-0.789,-3.793,-11.964
9554.0,0.8481,-0.0878,0.4801,-3.11,-4.114,-12.788
9567.0,0.8471,-0.0964,0.4707,-4.987,-3.648,-13.689
9580.0,0.8503,-0.1057,0.4729,-4.026,-3.007,-14.605
9593.0,0.8507,-0.0878,0.4768,-0.781,-2.106,-15.91
9606.0,0.8415,-0.0576,0.4806,0.6,-1.785,-16.467
9619.0,0.8339,-0.0414,0.4883,0.089,-1.969,-15.979
9632.0,0.8415,-0.0282,0.4887,0.394,-3.144,-15.521
9645.0,0.8493,-0.0129,0.4796,0.509,-3.556,-14.925
9658.0,0.858,-0.0045,0.4634,0.715,-2.808,-13.658
9671.0,0.8618,0.001,0.4646,0.394,-2.495,-11.819
9684.0,0.8675,0.0057,0.4585,-0.255,-2.35,-10.101
9697.0,0.864,0.004,0.4622,-0.27,-1.411,-8.574
9710.0,0.8621,0.007,0.4696,0.997,-1.053,-7.093
9723.0,0.8598,0.015,0.4689,1.516,-0.618,-5.475
9736.0,0.8587,0.0182,0.4706,1.425,-0.625,-3.681
9749.0,0.8671,0.0055,0.4655,-1.201,-0.503,-1.964
9762.0,0.8709,-0.0313,0.4671,-2.781,0.115,-0.803
9775.0,0.8673,-0.0601,0.4707,-2.758,0.909,-0.674
9788.0,0.857,-0.0814,0.4742,-3.003,1.482,-1.567
9801.0,0.8477,-0.0984,0.4699,-4.506,1.589,-2.62
9814.0,0.8466,-0.1371,0.4628,-7.484,2.268,-4.819
9827.0,0.8508,-0.1937,0.4641,-9.873,3.047,-8.33
9840.0,0.8537,-0.2461,0.4656,-9.819,3.405,-13.819
9853.0,0.8427,-0.2822,0.4776,-8.201,2.978,-21.185
9866.0,0.8407,-0.2784,0.4755,-3.094,2.184,-29.154
9879.0,0.841,-0.2594,0.4804,-0.728,1.482,-37.071
9892.0,0.8498,-0.2327,0.4722,1.249,1.123,-43.849
9905.0,0.8645,-0.2013,0.4694,-0.804,1.611,-50.124
9918.0,0.8676,-0.1898,0.4657,-4.903,3.031,-56.055
9931.0,0.8608,-0.1925,0.4842,-7.277,4.466,-62.513
9944.0,0.8599,-0.1885,0.4734,-7.071,5.459,-70.162
9957.0,0.8377,-0.1318,0.4982,-8.377,7.52,-77.391
9970.0,0.8148,-0.0977,0.523,-9.201,4.932,-81.414
9983.0,0.8158,-0.0763,0.496,-9.438,3.688,-87.04
9996.0,0.7978,-0.0461,0.5039,-10.262,3.627,-92.452
10009.0,0.7899,-0.0194,0.511,-10.445,1.757,-97.414
10022.0,0.7918,0.009,0.4871,-9.568,1.085,-102.361
10035.0,0.7828,0.0481,0.4825,-8.01,0.947,-106.315
10048.0,0.7712,0.0905,0.4638,-7.896,1.253,-110.597
10061.0,0.7586,0.1226,0.4562,-11.705,2.459,-114.132
10074.0,0.7475,0.1372,0.4435,-12.903,4.382,-117.353
10087.0,0.7242,0.1862,0.4351,-12.201,7.505,-119.33
10100.0,0.7071,0.2089,0.4374,-14.682,9.802,-121.307
10113.0,0.6899,0.2319,0.4447,-14.514,11.199,-123.353
10126.0,0.6816,0.2533,0.4284,-14.43,12.825,-125.231
10139.0,0.6727,0.2778,0.4345,-11.667,15.024,-126.59
10152.0,0.6613,0.3196,0.4374,-9.27,17.413,-127.231
10165.0,0.6565,0.3671,0.4212,-10.575,20.062,-127.422
10178.0,0.6373,0.3973,0.4335,-14.949,24.68,-126.093
10191.0,0.6104,0.4141,0.4546,-18.72,29.138,-124.132
10204.0,0.5899,0.4237,0.4544,-21.468,33.581,-121.788
10217.0,0.5734,0.4249,0.4942,-22.262,37.604,-119.223
10230.0,0.5487,0.4385,0.4967,-22.285,39.161,-117.864
10243.0,0.5235,0.452,0.5251,-22.613,40.657,-116.116
10256.0,0.5074,0.4712,0.5553,-20.247,39.726,-114.513
10269.0,0.5092,0.4847,0.5701,-17.316,37.512,-113.941
10282.0,0.5008,0.4932,0.5533,-14.171,36.55,-114.895
10295.0,0.4888,0.5259,0.5738,-7.621,35.978,-114.284
10308.0,0.4897,0.583,0.5607,-2.919,37.871,-113.223
10321.0,0.4858,0.6302,0.6087,-0.705,38.222,-112.185
10334.0,0.4809,0.678,0.6049,0.623,36.138,-110.368
10347.0,0.4705,0.7286,0.5979,0.669,35.787,-106.361
10360.0,0.4639,0.7642,0.5838,0.768,35.161,-99.559
10373.0,0.4588,0.7845,0.657,-4.186,35.573,-91.59
10386.0,0.4578,0.8041,0.6549,-5.552,30.146,-84.238
10399.0,0.465,0.813,0.6381,-6.476,28.879,-74.834
10412.0,0.437,0.796,0.6792,-6.957,26.871,-67.796
10425.0,0.4333,0.824,0.6774,-7.514,23.749,-62.277
10438.0,0.4293,0.8217,0.6852,-9.667,20.963,-57.414
10451.0,0.4232,0.8169,0.6891,-7.339,17.871,-52.612
10464.0,0.4268,0.838,0.7062,-1.354,15.795,-47.345
10477.0,0.4251,0.8638,0.7148,2.119,13.321,-42.017
10490.0,0.4299,0.8927,0.7039,5.226,12.062,-36.254
10503.0,0.4271,0.9279,0.7215,4.379,9.421,-30.544
10516.0,0.4266,0.9475,0.6951,3.051,7.902,-22.987
10529.0,0.4204,0.9492,0.6929,-0.186,6.673,-14.727
10542.0,0.4202,0.9438,0.6983,-2.484,5.161,-5.956
10555.0,0.4152,0.9121,0.6931,-4.842,3.108,1.25
10568.0,0.4107,0.8865,0.6925,-3.537,0.871,7.823
10581.0,0.4223,0.8627,0.6913,-0.69,-1.381,13.533
10594.0,0.4285,0.8591,0.6931,3.097,-3.053,17.662
10607.0,0.434,0.8887,0.701,8.135,-4.969,22.082
10620.0,0.4461,0.8998,0.6872,6.661,-6.457,27.044
10633.0,0.4433,0.8927,0.7039,7.158,-7.564,33.265
10646.0,0.4449,0.9017,0.696,6.44,-8.831,40.784
10659.0,0.4509,0.881,0.6928,3.516,-10.152,49.288
10672.0,0.4621,0.8352,0.6861,-0.056,-11.198,55.349
10685.0,0.4622,0.7839,0.6925,-1.102,-12.45,59.067
10698.0,0.4494,0.7416,0.7025,1.364,-15.686,61.731
10711.0,0.4616,0.7402,0.6805,4.86,-18.243,64.708
10724.0,0.4816,0.7391,0.6861,6.44,-20.007,68.304
10737.0,0.4884,0.7347,0.698,9.57,-23.915,70.762
10750.0,0.5018,0.7544,0.6767,11.753,-26.32,74.258
10763.0,0.4982,0.7584,0.6619,12.532,-27.618,79.975
10776.0,0.5041,0.7512,0.6602,12.341,-30.014,85.685
10789.0,0.5214,0.7408,0.6304,11.173,-31.694,90.311
10802.0,0.5338,0.7273,0.6209,9.104,-31.305,95.945
10815.0,0.5316,0.697,0.6133,6.31,-31.724,101.937
10828.0,0.524,0.6425,0.6055,5.242,-32.648,106.823
10841.0,0.5258,0.6079,0.6027,9.036,-34.694,110.067
