trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
1,asdf,2661.0,1219,662,1735,588,1490,-0.0729,0.0041,0.9607,0.234,1.55,-0.063
1,asdf,2674.0,408,475,795,1053,847,-0.0751,0.0018,0.9615,0.272,1.703,-0.002
1,asdf,2687.0,1660,1409,567,1353,615,-0.0763,0.0012,0.9594,0.02,1.734,0.067
1,asdf,2700.0,408,734,1737,985,1014,-0.0795,0.0004,0.9611,0.173,1.642,0.09
1,asdf,2713.0,688,1461,316,914,714,-0.0806,0.0001,0.9654,0.112,1.55,0.212
1,asdf,2726.0,385,1324,599,1160,346,-0.0755,-0.001,0.9632,0.005,1.604,0.258
1,asdf,2739.0,1423,1581,623,843,555,-0.079,-0.0038,0.9639,0.295,1.619,0.227
1,asdf,2752.0,305,805,1077,1405,1287,-0.0787,-0.0015,0.9639,0.478,1.634,0.174
1,asdf,2765.0,973,784,881,900,1524,-0.0833,-0.0038,0.9607,0.417,1.673,0.097
1,asdf,2778.0,1173,1373,365,1503,342,-0.0827,-0.0048,0.9611,0.44,1.795,0.021
1,asdf,2791.0,961,1177,1580,1038,675,-0.083,-0.0039,0.9616,0.41,1.741,0.006
1,asdf,2804.0,1214,424,681,1521,1357,-0.0791,-0.004,0.9618,0.501,1.802,-0.071
1,asdf,2817.0,1497,377,1131,1111,1516,-0.0784,-0.0023,0.9599,0.417,1.734,-0.109
1,asdf,2830.0,1103,1607,961,802,1578,-0.082,-0.0028,0.9605,0.639,1.749,-0.078
1,asdf,2843.0,811,330,504,700,1250,-0.0789,-0.0004,0.9637,0.852,1.734,-0.025
1,asdf,2856.0,387,1400,1123,1307,1656,-0.0763,-0.002,0.9589,1.02,1.825,-0.048
1,asdf,2869.0,1146,604,978,390,1369,-0.0777,0.0013,0.9633,0.745,1.711,0.09
1,asdf,2882.0,1182,1437,999,997,696,-0.0769,-0.002,0.9623,0.829,1.772,0.036
1,asdf,2895.0,934,1521,1664,1639,626,-0.0761,0.0029,0.9639,0.539,1.596,0.075
1,asdf,2908.0,802,355,389,723,1376,-0.0772,-0.001,0.961,0.41,1.749,0.174
1,asdf,2921.0,895,1602,933,1020,654,-0.0772,-0.0015,0.9616,0.173,1.726,0.113
1,asdf,2934.0,1477,634,902,1578,559,-0.0772,-0.0053,0.9637,0.394,1.673,0.082
1,asdf,2947.0,1555,1167,760,430,894,-0.0733,-0.0005,0.9593,0.501,1.68,0.105
1,asdf,2960.0,706,1263,601,959,460,-0.0754,-0.0037,0.9617,0.379,1.757,-0.04
1,asdf,2973.0,843,1749,965,932,1101,-0.0773,-0.0015,0.9619,0.326,1.749,-0.025
1,asdf,2986.0,488,457,765,519,330,-0.0751,-0.0054,0.9616,0.303,1.65,-0.055
1,asdf,2999.0,1690,970,580,417,1337,-0.0777,-0.0015,0.9621,0.249,1.673,-0.109
1,asdf,3012.0,1280,1670,843,357,1169,-0.0782,-0.0006,0.9627,0.265,1.726,-0.025
1,asdf,3025.0,1622,456,1599,1624,971,-0.0768,-0.0032,0.9607,0.417,1.772,-0.071
1,asdf,3038.0,1075,633,798,1514,1683,-0.0772,-0.004,0.9632,0.692,1.757,-0.116
1,asdf,3051.0,1037,1506,563,1148,757,-0.0782,-0.0051,0.9623,0.57,1.856,-0.109
1,asdf,3064.0,1080,1173,1007,479,1071,-0.0795,-0.001,0.9623,0.547,1.787,-0.101
1,asdf,3077.0,1219,742,1342,1392,1357,-0.0813,-0.0011,0.9596,0.661,1.718,-0.154
1,asdf,3090.0,1059,1441,1497,856,1618,-0.0788,0.003,0.9602,0.73,1.695,-0.139
1,asdf,3103.0,783,1606,928,879,1191,-0.0789,0.0017,0.9623,0.784,1.764,0.006
1,asdf,3116.0,1171,940,912,1321,625,-0.0772,0.0029,0.9617,0.562,1.726,0.036
1,asdf,3129.0,1052,366,1328,1035,630,-0.0745,-0.0012,0.9602,0.539,1.695,0.013
1,asdf,3142.0,991,1230,544,476,1009,-0.0794,0.0004,0.967,0.41,1.787,0.082
1,asdf,3155.0,1640,1066,525,1620,306,-0.0785,0.0006,0.9608,0.318,1.673,0.105
1,asdf,3168.0,475,1558,1485,1253,807,-0.0789,0.0026,0.9639,0.203,1.673,0.136
1,asdf,3181.0,1669,918,352,303,656,-0.0782,-0.0012,0.9622,0.142,1.818,0.189
1,asdf,3194.0,1728,1746,1412,1176,1591,-0.0794,-0.0022,0.9618,0.234,1.703,0.136
1,asdf,3207.0,1037,1199,775,1423,590,-0.078,-0.0037,0.9616,0.463,1.68,0.105
2,asdf,0.0,446,1262,675,444,1682,-0.0793,-0.0037,0.9613,0.57,1.642,-0.086
2,asdf,22.0,915,1043,771,579,1634,-0.0773,-0.0023,0.9611,0.417,1.772,0.006
2,asdf,35.0,1031,1394,1625,1583,365,-0.0773,-0.0023,0.9611,0.318,1.772,0.09
