trial_id,label,time_ms,ax,ay,az,gx,gy,gz
19,1,1716.0,0.7921,0.5082,-0.2577,-62.423,33.703,74.342
19,1,1729.0,0.7998,0.4838,-0.2459,-64.339,33.047,76.006
19,1,1742.0,0.7978,0.4598,-0.2451,-63.178,34.528,77.754
19,1,1755.0,0.7891,0.4719,-0.2337,-60.43,35.085,80.075
19,1,1768.0,0.7889,0.5094,-0.2459,-62.445,35.589,84.945
19,1,1781.0,0.791,0.4641,-0.2367,-67.995,35.772,90.105
19,1,1794.0,0.7836,0.3367,-0.1915,-64.842,35.528,95.861
19,1,1807.0,0.7807,0.2681,-0.1554,-53.545,35.978,100.739
19,1,1820.0,0.763,0.2444,-0.1104,-42.537,34.886,106.51
19,1,1833.0,0.7627,0.2013,-0.0863,-38.262,31.772,111.403
19,1,1846.0,0.769,0.1448,-0.0721,-37.056,29.008,112.242
19,1,1859.0,0.7841,0.0914,-0.0688,-34.178,28.085,111.403
19,1,1872.0,0.7832,0.0249,-0.0322,-32.216,27.222,108.357
19,1,1885.0,0.7968,0.0034,-0.026,-33.361,24.268,104.418
19,1,1898.0,0.8274,-0.0048,-0.0141,-38.797,21.253,99.891
19,1,1911.0,0.8375,0.024,-0.0371,-48.331,19.077,97.059
19,1,1924.0,0.8626,-0.0402,-0.0389,-56.575,16.604,94.571
19,1,1937.0,0.8835,-0.1563,-0.0396,-59.522,16.085,86.662
19,1,1950.0,0.8957,-0.2413,-0.0144,-54.087,16.153,80.258
19,1,1963.0,0.9248,-0.2664,-0.0011,-43.415,14.833,75.265
19,1,1976.0,0.9417,-0.2716,0.0335,-36.216,14.482,68.212
19,1,1989.0,0.9502,-0.2762,0.0514,-35.865,12.36,59.716
19,1,2002.0,0.9628,-0.2776,0.0393,-39.735,9.23,51.876
19,1,2015.0,0.982,-0.2853,0.0103,-41.842,8.123,42.036
19,1,2028.0,0.9958,-0.2736,-0.013,-44.995,8.268,31.418
19,1,2041.0,0.9996,-0.2603,-0.0272,-45.881,9.031,23.678
19,1,2054.0,1.0095,-0.2634,-0.0233,-40.461,8.863,18.769
19,1,2067.0,1.009,-0.2741,0.0008,-31.995,8.398,14.563
19,1,2080.0,0.9984,-0.2621,0.0214,-19.629,7.062,11.418
19,1,2093.0,0.987,-0.2155,0.0262,-11.674,5.665,10.044
19,1,2106.0,0.9882,-0.1881,0.0063,-11.659,4.528,8.884
19,1,2119.0,0.9881,-0.1881,-0.004,-11.064,3.917,7.136
19,1,2132.0,0.9912,-0.188,-0.0034,-10.758,4.039,5.013
19,1,2145.0,0.9838,-0.1549,-0.0031,-12.354,4.405,1.334
19,1,2158.0,0.9873,-0.1237,-0.0033,-14.125,4.215,-1.376
19,1,2171.0,0.986,-0.1176,-0.0061,-12.598,4.68,-2.17
19,1,2184.0,0.9731,-0.1088,0.0197,-5.529,4.932,-1.078
20,1,0.0,0.9952,-0.0095,-0.0477,2.196,1.596,1.784
20,1,13.0,0.9992,-0.0178,-0.05,0.455,1.818,0.471
20,1,26.0,0.9957,-0.0085,-0.0601,-1.361,2.146,-0.391
20,1,39.0,1.0006,-0.0226,-0.0539,-0.606,2.199,-0.429
20,1,52.0,0.995,-0.0182,-0.0423,2.249,1.993,-0.261
20,1,65.0,0.9875,0.0012,-0.0435,2.822,1.657,0.013
20,1,78.0,0.9895,-0.0093,-0.0475,0.631,1.36,-0.628
20,1,91.0,0.9946,-0.0106,-0.0558,0.074,1.253,-1.422
20,1,104.0,0.9954,0.0074,-0.0606,0.104,1.497,-1.223
20,1,117.0,0.9979,-0.0082,-0.0551,0.814,1.657,-0.742
20,1,130.0,0.9952,-0.0016,-0.0412,2.784,1.474,-0.139
20,1,143.0,0.9948,0.0073,-0.0359,1.715,1.253,0.456
20,1,156.0,0.9948,-0.0053,-0.0399,-0.071,0.757,0.044
20,1,169.0,0.9959,-0.0159,-0.0445,-0.529,0.619,-0.658
20,1,182.0,0.9939,-0.0154,-0.0506,-0.003,0.375,-1.2
20,1,195.0,1.0012,0.0012,-0.06,0.57,0.352,-1.025
20,1,208.0,1.0072,-0.0076,-0.0717,-0.545,0.283,-0.903
20,1,221.0,1.0073,-0.0182,-0.075,0.639,0.398,-1.3
20,1,234.0,1.0097,0.004,-0.0844,0.677,0.306,-1.758
20,1,247.0,1.0131,0.0106,-0.0903,0.41,1.695,-1.361
20,1,260.0,1.0091,0.0145,-0.0818,1.066,2.909,-0.696
20,1,273.0,1.0022,0.0098,-0.0611,0.692,3.306,-0.383
20,1,286.0,1.005,0.01,-0.0565,1.761,3.795,0.25
20,1,299.0,0.9962,0.0145,-0.0409,1.73,3.825,0.227
20,1,312.0,0.9915,0.0098,-0.0373,0.845,3.535,-0.063
20,1,325.0,0.9917,0.0109,-0.0433,0.532,2.955,0.22
20,1,338.0,0.9904,0.0139,-0.0547,0.463,2.657,0.617
20,1,351.0,0.9888,-0.0049,-0.0443,0.356,2.734,0.7
20,1,364.0,0.9871,-0.0107,-0.0421,1.486,2.535,0.586
20,1,377.0,0.9879,-0.0016,-0.0378,0.593,1.963,0.884
20,1,390.0,0.9943,-0.0216,-0.0454,-0.957,1.382,0.258
20,1,403.0,0.9969,-0.0278,-0.0507,0.142,1.115,-0.643
20,1,416.0,0.9912,-0.0032,-0.061,1.196,1.321,-0.864
20,1,429.0,0.9997,0.0123,-0.0754,0.478,1.68,-0.887
20,1,442.0,0.9981,0.0092,-0.0698,0.432,2.291,-0.696
20,1,455.0,0.9849,0.0063,-0.0504,1.432,2.825,-0.353
20,1,468.0,0.9842,0.0156,-0.0368,1.822,2.779,0.311
20,1,481.0,0.9859,0.0061,-0.0201,1.501,2.245,0.884
20,1,494.0,0.9849,0.004,-0.0153,0.807,1.207,0.846
20,1,507.0,0.9915,-0.0035,-0.0294,-0.598,0.146,0.441
20,1,520.0,0.9987,-0.0109,-0.05,-1.69,-0.419,0.082
20,1,533.0,1.0076,-0.0131,-0.0637,-0.598,-0.243,-0.009
20,1,546.0,1.007,-0.0143,-0.0633,0.868,0.108,-0.246
20,1,559.0,1.0144,-0.0072,-0.0725,0.944,0.558,-0.582
20,1,572.0,1.0123,-0.0012,-0.078,0.516,1.161,-0.864
20,1,585.0,1.009,-0.0021,-0.0736,-0.545,2.215,-1.261
20,1,598.0,1.0056,0.004,-0.075,-0.087,2.726,-1.284
20,1,611.0,1.0047,0.0159,-0.0671,0.898,3.352,-0.513
20,1,624.0,1.0008,-0.0033,-0.0556,1.952,3.421,0.319
20,1,637.0,0.9969,-0.0115,-0.0449,3.913,3.23,0.464
20,1,650.0,0.9912,0.0033,-0.042,3.142,2.779,0.51
20,1,663.0,0.9968,-0.0127,-0.0404,0.608,2.566,0.235
20,1,676.0,0.9993,-0.0278,-0.0453,0.188,2.436,-0.689
20,1,689.0,1.0009,-0.023,-0.0354,1.616,2.253,-0.719
20,1,702.0,1.0042,-0.0315,-0.0196,3.646,1.581,-0.391
20,1,715.0,1.0031,-0.0502,-0.0157,5.745,0.795,-0.154
20,1,728.0,1.0069,-0.061,-0.0346,6.005,0.016,-0.841
20,1,741.0,1.0128,-0.0709,-0.0548,3.219,-0.251,-2.796
20,1,754.0,1.019,-0.0697,-0.0783,1.516,0.413,-4.399
20,1,767.0,1.0197,-0.1184,-0.0813,3.234,1.581,-5.559
20,1,780.0,1.0147,-0.1354,-0.0631,11.448,2.757,-6.658
20,1,793.0,0.9874,-0.1044,-0.0511,14.944,2.764,-7.551
20,1,806.0,0.9976,-0.1285,-0.0516,10.875,2.436,-9.109
20,1,819.0,0.9987,-0.1609,-0.05,12.723,2.245,-12.04
20,1,832.0,0.998,-0.1613,-0.0324,18.86,2.749,-14.33
20,1,845.0,0.9859,-0.1818,-0.0103,24.967,2.84,-16.238
20,1,858.0,0.9819,-0.2241,0.0094,30.119,0.871,-17.025
20,1,871.0,0.957,-0.2716,0.0258,34.486,-0.869,-20.368
20,1,884.0,0.9419,-0.3207,0.0241,37.768,-3.381,-24.483
20,1,897.0,0.9298,-0.3778,0.0251,43.364,-5.579,-29.506
20,1,910.0,0.9022,-0.4486,0.037,48.196,-8.35,-35.91
20,1,923.0,0.8737,-0.4926,0.0413,56.074,-11.503,-44.3
20,1,936.0,0.8663,-0.5407,-0.0002,59.303,-15.16,-56.345
20,1,949.0,0.8722,-0.4358,-0.0746,62.997,-17.724,-69.987
20,1,962.0,0.8558,-0.3086,-0.0771,52.119,-19.808,-85.49
20,1,975.0,0.8562,-0.2157,-0.1206,34.929,-18.923,-105.368
20,1,988.0,0.8391,-0.1013,-0.1261,27.142,-17.205,-121.704
20,1,1001.0,0.8115,0.0004,-0.1236,26.31,-15.923,-132.292
20,1,1014.0,0.783,0.106,-0.0954,38.295,-15.526,-130.353
20,1,1027.0,0.7566,0.1544,-0.0722,52.455,-16.335,-127.742
20,1,1040.0,0.716,0.2141,-0.0461,65.112,-18.839,-121.338
20,1,1053.0,0.7025,0.2216,-0.056,78.501,-24.03,-109.406
20,1,1066.0,0.6972,0.2267,-0.0781,85.814,-29.793,-101.307
20,1,1079.0,0.692,0.2574,-0.1053,89.585,-35.243,-97.269
20,1,1092.0,0.6806,0.2992,-0.1107,85.898,-39.663,-97.368
20,1,1105.0,0.6671,0.3575,-0.1374,70.761,-42.847,-102.383
20,1,1118.0,0.6727,0.3689,-0.1527,55.868,-45.106,-105.727
20,1,1131.0,0.6774,0.3943,-0.2284,46.799,-48.671,-117.467
20,1,1144.0,0.6646,0.4707,-0.2868,50.837,-48.808,-122.788
20,1,1157.0,0.6644,0.5112,-0.3247,53.784,-49.74,-123.261
20,1,1170.0,0.669,0.5374,-0.3631,57.051,-52.045,-123.46
20,1,1183.0,0.6978,0.6206,-0.4502,59.7,-52.389,-122.284
20,1,1196.0,0.7009,0.7026,-0.4832,60.234,-48.862,-118.376
20,1,1209.0,0.706,0.7745,-0.4776,58.371,-45.908,-115.727
20,1,1222.0,0.7148,0.838,-0.5144,56.364,-42.335,-111.498
20,1,1235.0,0.7277,0.9359,-0.5277,51.616,-40.9,-102.895
20,1,1248.0,0.7506,1.0088,-0.5693,50.272,-34.259,-96.124
20,1,1261.0,0.7767,1.0381,-0.5837,40.196,-30.763,-94.422
20,1,1274.0,0.7732,1.1194,-0.6024,32.074,-29.862,-90.964
20,1,1287.0,0.8031,1.2209,-0.6445,25.31,-27.961,-83.75
20,1,1300.0,0.7862,1.2871,-0.6666,19.181,-24.19,-65.529
20,1,1313.0,0.8171,1.3157,-0.6933,15.181,-14.266,-46.765
20,1,1326.0,0.8118,1.3319,-0.6756,10.127,-3.511,-26.651
20,1,1339.0,0.7858,1.3171,-0.6341,9.868,4.207,-7.529
20,1,1352.0,0.7935,1.3038,-0.6309,4.188,8.993,10.838
20,1,1365.0,0.7935,1.2427,-0.6091,-4.316,13.138,22.716
20,1,1378.0,0.7743,1.1741,-0.5871,-8.758,19.482,32.716
20,1,1391.0,0.7762,1.1272,-0.5381,-11.377,24.069,44.464
20,1,1404.0,0.754,1.0466,-0.504,-17.621,27.947,53.548
20,1,1417.0,0.7429,0.9971,-0.4817,-22.239,28.718,60.746
20,1,1430.0,0.741,0.9615,-0.4907,-22.926,30.505,69.097
20,1,1443.0,0.7436,0.9353,-0.4886,-19.339,35.207,79.846
20,1,1456.0,0.7391,0.896,-0.4758,-18.529,37.886,87.304
20,1,1469.0,0.7326,0.8511,-0.4458,-19.155,38.604,93.082
20,1,1482.0,0.7402,0.7797,-0.4309,-19.209,39.993,99.365
20,1,1495.0,0.7407,0.6896,-0.3954,-20.896,37.871,99.792
20,1,1508.0,0.7421,0.6162,-0.383,-25.743,34.176,93.418
20,1,1521.0,0.7542,0.5685,-0.394,-31.438,33.749,85.823
20,1,1534.0,0.7544,0.5666,-0.388,-37.797,37.276,81.639
20,1,1547.0,0.768,0.557,-0.3839,-45.148,40.566,77.578
20,1,1560.0,0.7631,0.5591,-0.3796,-56.59,42.352,76.021
20,1,1573.0,0.7635,0.5288,-0.3458,-63.056,43.153,75.288
20,1,1586.0,0.771,0.5155,-0.3169,-66.728,43.611,75.983
20,1,1599.0,0.7609,0.5214,-0.2885,-68.262,44.314,78.433
20,1,1612.0,0.7531,0.5184,-0.2832,-72.087,43.054,82.044
20,1,1625.0,0.7562,0.4764,-0.2701,-72.369,42.787,86.479
20,1,1638.0,0.7472,0.4423,-0.2474,-67.652,41.352,93.685
20,1,1651.0,0.7452,0.3444,-0.2191,-61.178,38.871,101.319
20,1,1664.0,0.7566,0.2704,-0.2146,-50.453,38.856,106.876
20,1,1677.0,0.7639,0.2611,-0.1881,-43.629,40.421,108.334
20,1,1690.0,0.7583,0.2345,-0.1466,-40.751,38.688,111.441
20,1,1703.0,0.7694,0.163,-0.1355,-41.003,38.176,113.449
20,1,1716.0,0.7784,0.1207,-0.1327,-40.27,38.153,112.319
20,1,1729.0,0.7898,0.0607,-0.1173,-40.888,38.192,110.784
20,1,1742.0,0.7861,0.0002,-0.0942,-39.117,38.337,109.181
20,1,1755.0,0.7877,-0.0546,-0.0661,-36.934,37.84,106.105
20,1,1768.0,0.8006,-0.0997,-0.0473,-38.423,37.68,102.96
20,1,1781.0,0.812,-0.1261,-0.0294,-42.873,35.902,96.662
20,1,1794.0,0.842,-0.1967,0.0047,-49.3,33.092,89.502
20,1,1807.0,0.8658,-0.2578,0.0247,-51.232,30.52,80.113
20,1,1820.0,0.8836,-0.3084,0.0624,-51.476,27.764,67.853
20,1,1833.0,0.8993,-0.3009,0.0827,-47.598,23.528,55.296
20,1,1846.0,0.9119,-0.2543,0.078,-44.652,19.497,45.12
20,1,1859.0,0.9317,-0.2246,0.0662,-43.346,15.535,38.09
20,1,1872.0,0.956,-0.2097,0.0612,-40.293,12.016,33.067
20,1,1885.0,0.9625,-0.2134,0.0639,-35.056,9.184,29.739
20,1,1898.0,0.9749,-0.2258,0.0531,-29.285,7.237,26.899
20,1,1911.0,0.9818,-0.2279,0.0484,-24.964,4.993,21.998
20,1,1924.0,0.9895,-0.2184,0.0237,-22.735,3.184,17.174
20,1,1937.0,1.0017,-0.191,0.0096,-20.369,2.215,13.265
20,1,1950.0,1.007,-0.1727,-0.0059,-18.094,1.528,11.166
20,1,1963.0,1.0053,-0.1698,0.0066,-16.804,1.077,8.746
20,1,1976.0,1.0042,-0.1686,0.0157,-14.033,0.963,6.044
20,1,1989.0,1.0036,-0.147,0.0137,-11.751,0.192,3.846
20,1,2002.0,1.0001,-0.1332,0.0022,-10.964,-0.457,1.41
20,1,2015.0,1.0026,-0.1227,-0.0023,-10.01,-0.877,-1.009
20,1,2028.0,1.0046,-0.1063,-0.01,-7.293,-0.999,-1.269
20,1,2041.0,0.9962,-0.1066,-0.0085,-3.476,0.306,-1.048
20,1,2054.0,0.9965,-0.0911,-0.0155,-0.064,0.688,-1.147
20,1,2067.0,0.9962,-0.0609,-0.0151,0.478,1.26,-1.582
20,1,2080.0,0.9952,-0.0461,-0.014,-1.972,0.833,-2.887
20,1,2093.0,1.0083,-0.0328,-0.0227,-3.14,1.146,-3.948
20,1,2106.0,1.0092,-0.0028,-0.0218,-1.094,2.978,-3.246
20,1,2119.0,1.0003,0.0084,-0.0059,1.371,3.978,-1.582
20,1,2132.0,0.9899,-0.0092,0.0142,2.807,3.741,-0.154
20,1,2145.0,0.9874,-0.007,0.0175,5.333,2.787,1.784
20,1,2158.0,0.9798,-0.025,0.0246,5.219,1.23,2.716
20,1,2171.0,0.9906,-0.0555,0.0122,5.127,-0.19,1.708
20,1,2184.0,0.9892,-0.0441,-0.0061,5.463,-0.48,0.342
21,1,0.0,1.0009,-0.011,-0.0195,1.745,-0.702,-1.17
21,1,2089.0,1.0025,0.0183,-0.0444,-0.117,1.879,0.128
21,1,2102.0,0.9976,0.0144,-0.0451,0.707,1.986,0.265
21,1,2115.0,0.992,0.0151,-0.047,0.181,2.077,0.433
21,1,2128.0,0.9963,0.0063,-0.0449,0.547,1.963,0.617
21,1,2141.0,0.9986,0.0101,-0.0488,0.921,2.245,0.746
21,1,2154.0,0.9959,0.0011,-0.0417,0.845,2.421,0.54
21,1,2167.0,0.9956,0.0094,-0.0489,0.524,2.329,0.105
21,1,2180.0,0.9968,0.0061,-0.0468,0.219,2.26,0.036
21,1,2193.0,0.9972,0.0089,-0.0511,0.41,2.039,-0.231
21,1,2206.0,0.9968,0.0168,-0.0526,0.684,2.436,-0.132
21,1,2219.0,0.9932,0.0228,-0.0429,0.837,2.581,-0.269
21,1,2232.0,0.9919,0.0297,-0.0376,-0.026,2.657,-0.223
21,1,2245.0,0.9923,0.0295,-0.0295,-0.743,2.306,0.036
21,1,2258.0,0.9931,0.026,-0.036,-0.865,2.123,0.777
21,1,2271.0,0.9985,0.0105,-0.036,0.219,1.863,1.174
21,1,2284.0,0.9984,0.0173,-0.0429,0.562,1.673,1.273
21,1,2297.0,0.9958,0.003,-0.0416,0.119,1.917,1.288
21,1,2310.0,1.0002,-0.0068,-0.0494,0.005,1.779,0.891
21,1,2323.0,1.0024,-0.0039,-0.056,0.287,1.924,0.288
21,1,2336.0,1.0081,0.005,-0.0499,0.104,2.176,-0.231
21,1,2349.0,1.0018,0.0074,-0.0434,-0.239,2.375,-0.353
21,1,2362.0,1.0013,0.0023,-0.0422,0.402,2.405,-0.284
21,1,2375.0,0.9987,0.0018,-0.0493,1.356,2.611,-0.078
21,1,2388.0,1.0011,0.0035,-0.0545,1.432,2.665,-0.269
21,1,2401.0,0.9958,0.0138,-0.0521,0.692,2.459,-0.864
21,1,2414.0,1.0013,0.0176,-0.0516,-0.178,2.848,-0.887
21,1,2427.0,0.9961,0.0236,-0.0461,1.593,3.016,-0.414
21,1,2440.0,0.9935,0.0264,-0.0395,1.394,3.016,0.143
21,1,2453.0,0.994,0.0187,-0.0374,1.486,2.924,0.655
21,1,2466.0,0.9902,0.0099,-0.034,2.066,3.115,0.853
21,1,2479.0,0.9902,0.014,-0.0233,1.89,2.97,0.571
21,1,2492.0,0.9907,0.0171,-0.0144,0.6,2.581,-0.109
21,1,2505.0,0.9868,0.0139,-0.0068,-0.102,1.528,-0.536
21,1,2518.0,0.991,0.0137,-0.0195,-0.484,0.283,-0.62
21,1,2531.0,0.9947,0.0177,-0.0299,-0.148,-0.48,-0.292
21,1,2544.0,0.9918,0.009,-0.0417,-0.186,-0.671,0.311
21,1,2557.0,0.9973,-0.0,-0.05,0.555,-0.61,0.624
21,1,2570.0,0.9989,-0.0059,-0.0514,0.784,-0.404,0.304
21,1,2583.0,0.9979,-0.0056,-0.0512,-0.445,-0.098,-0.445
21,1,2596.0,1.0002,-0.0189,-0.0536,-0.224,0.589,-0.551
21,1,2609.0,0.9952,-0.019,-0.0446,2.997,1.169,-0.559
21,1,2622.0,0.9928,0.0063,-0.0366,2.906,1.092,-0.788
21,1,2635.0,0.9989,-0.0055,-0.0241,2.005,0.596,-0.834
21,1,2648.0,0.9995,-0.0115,-0.0227,2.005,-0.182,-1.376
21,1,2661.0,1.0062,-0.0137,-0.0316,2.608,-0.976,-1.521
21,1,2674.0,1.0153,-0.0167,-0.0438,2.6,-1.396,-1.742
21,1,2687.0,1.0278,-0.0156,-0.0536,2.356,-1.556,-1.903
21,1,2700.0,1.038,-0.0199,-0.0559,2.455,-1.221,-1.979
21,1,2713.0,1.0388,-0.0321,-0.0477,3.448,-0.007,-1.704
21,1,2726.0,1.0361,-0.0591,-0.0405,5.287,0.734,-1.559
21,1,2739.0,1.0245,-0.0862,-0.0327,6.89,1.474,-2.147
21,1,2752.0,1.0124,-0.1281,-0.0354,5.661,1.711,-3.826
21,1,2765.0,1.0117,-0.1605,-0.0442,6.944,1.703,-5.429
21,1,2778.0,0.9969,-0.2131,-0.0124,8.547,1.589,-8.383
21,1,2791.0,0.9585,-0.2412,0.0238,8.058,0.665,-14.101
21,1,2804.0,0.9478,-0.2938,0.0424,7.081,-1.503,-17.544
21,1,2817.0,0.9364,-0.3779,0.0426,13.471,-4.16,-22.971
21,1,2830.0,0.92,-0.4012,0.0331,19.585,-6.999,-29.017
21,1,2843.0,0.9191,-0.4301,0.0094,24.31,-8.579,-37.139
21,1,2856.0,0.9066,-0.416,-0.0184,26.814,-9.908,-47.429
21,1,2869.0,0.9033,-0.3496,-0.0454,26.73,-10.671,-58.498
21,1,2882.0,0.9019,-0.2883,-0.0514,20.516,-11.572,-71.788
21,1,2895.0,0.88,-0.2097,-0.0571,17.845,-10.663,-83.719
21,1,2908.0,0.8762,-0.1804,-0.0471,22.631,-10.64,-88.109
21,1,2921.0,0.847,-0.156,-0.0232,34.997,-11.404,-92.719
21,1,2934.0,0.817,-0.0979,-0.013,52.562,-14.969,-91.941
21,1,2947.0,0.7862,-0.0613,0.0024,67.486,-18.663,-88.887
21,1,2960.0,0.7513,-0.0573,-0.0129,72.73,-23.976,-89.712
21,1,2973.0,0.7296,-0.0425,-0.0188,78.348,-30.228,-90.895
21,1,2986.0,0.7058,-0.0082,-0.0409,78.165,-37.297,-95.269
21,1,2999.0,0.7116,0.0206,-0.0797,75.608,-43.793,-103.376
21,1,3012.0,0.6994,0.0845,-0.1218,71.326,-49.717,-115.391
21,1,3025.0,0.6803,0.1235,-0.1419,71.272,-53.106,-129.91
21,1,3038.0,0.6488,0.2395,-0.1772,72.585,-55.702,-142.536
21,1,3051.0,0.643,0.3251,-0.2209,68.646,-59.625,-149.467
21,1,3064.0,0.6489,0.3849,-0.2857,75.249,-57.946,-142.574
21,1,3077.0,0.637,0.5203,-0.3418,80.547,-55.068,-142.773
21,1,3090.0,0.6493,0.5948,-0.3687,78.318,-55.931,-137.834
21,1,3103.0,0.6218,0.6534,-0.3775,72.494,-57.503,-135.681
21,1,3116.0,0.6494,0.6995,-0.425,64.318,-57.778,-129.513
21,1,3129.0,0.6374,0.7539,-0.4708,64.119,-58.373,-120.857
21,1,3142.0,0.6586,0.7762,-0.4891,61.524,-55.946,-113.223
21,1,3155.0,0.6799,0.7997,-0.5256,55.547,-56.045,-106.635
21,1,3168.0,0.6606,0.8345,-0.5234,60.723,-48.847,-98.674
21,1,3181.0,0.6375,0.8519,-0.5372,56.013,-48.556,-87.261
21,1,3194.0,0.7147,0.8368,-0.5489,55.707,-40.48,-83.46
21,1,3207.0,0.6373,0.8898,-0.4763,52.425,-34.404,-83.529
21,1,3220.0,0.6518,0.8901,-0.4795,49.471,-33.663,-82.719
21,1,3233.0,0.6529,0.9222,-0.534,38.051,-44.114,-83.979
21,1,3246.0,0.6709,0.9764,-0.676,30.463,-45.656,-81.987
21,1,3259.0,0.7169,1.0349,-0.7276,27.539,-34.793,-73.162
21,1,3272.0,0.7043,1.0745,-0.7163,23.066,-29.549,-64.17
21,1,3285.0,0.7025,1.1089,-0.7429,18.15,-24.274,-50.109
21,1,3298.0,0.7049,1.0603,-0.687,18.196,-15.091,-39.506
21,1,3311.0,0.7019,1.0865,-0.6959,15.89,-12.984,-30.475
21,1,3324.0,0.7168,1.0814,-0.711,13.272,-8.121,-19.971
21,1,3337.0,0.7244,1.0659,-0.7143,6.57,-3.564,-12.925
21,1,3350.0,0.7275,1.0693,-0.7171,-0.331,1.398,-6.941
21,1,3363.0,0.7269,1.0886,-0.7207,-5.789,6.589,2.479
21,1,3376.0,0.7351,1.0442,-0.6983,-8.346,12.459,13.204
21,1,3389.0,0.7229,1.0144,-0.6627,-10.354,17.848,20.258
21,1,3402.0,0.7015,0.9785,-0.6161,-12.048,22.573,26.617
21,1,3415.0,0.697,0.9501,-0.6013,-17.232,24.421,30.426
21,1,3428.0,0.6909,0.9232,-0.571,-23.079,25.459,33.151
21,1,3441.0,0.6753,0.969,-0.5641,-27.407,24.963,38.533
21,1,3454.0,0.7127,0.938,-0.5704,-26.972,28.069,46.548
21,1,3467.0,0.6908,0.9164,-0.5435,-24.926,32.253,54.09
21,1,3480.0,0.684,0.9121,-0.5379,-26.071,37.291,62.494
21,1,3493.0,0.6872,0.8578,-0.4947,-24.926,42.108,72.693
21,1,3506.0,0.6853,0.8052,-0.474,-26.018,42.352,78.097
21,1,3519.0,0.6839,0.744,-0.459,-24.255,43.146,82.594
21,1,3532.0,0.6939,0.7089,-0.4496,-23.247,42.718,84.395
21,1,3545.0,0.6919,0.693,-0.4333,-25.27,41.657,82.403
21,1,3558.0,0.7052,0.656,-0.4403,-31.026,40.879,78.296
21,1,3571.0,0.7185,0.6503,-0.4411,-39.407,41.627,73.586
21,1,3584.0,0.7153,0.6382,-0.4243,-46.812,42.886,69.922
21,1,3597.0,0.7219,0.625,-0.4236,-51.697,44.589,69.426
21,1,3610.0,0.7169,0.6091,-0.3949,-52.11,46.604,71.533
21,1,3623.0,0.7071,0.6007,-0.3684,-49.56,46.26,78.059
21,1,3636.0,0.7139,0.5966,-0.3596,-47.995,44.367,85.868
21,1,3649.0,0.7268,0.5426,-0.3518,-49.3,42.413,90.227
21,1,3662.0,0.731,0.5237,-0.3618,-49.079,41.818,93.678
21,1,3675.0,0.7298,0.4882,-0.3509,-49.071,43.222,95.968
21,1,3688.0,0.7315,0.4403,-0.3241,-45.552,43.902,98.456
21,1,3701.0,0.7265,0.4137,-0.2955,-44.43,43.779,100.678
21,1,3714.0,0.7537,0.4059,-0.296,-46.789,45.566,101.075
21,1,3727.0,0.7468,0.3495,-0.2519,-48.384,44.741,101.937
21,1,3740.0,0.7587,0.3107,-0.2422,-45.484,44.81,103.22
21,1,3753.0,0.7733,0.281,-0.2108,-43.262,46.161,103.846
21,1,3766.0,0.7739,0.2501,-0.195,-42.888,45.627,102.12
21,1,3779.0,0.7949,0.2144,-0.1612,-43.232,45.153,99.846
21,1,3792.0,0.7967,0.1744,-0.125,-43.598,43.176,97.113
21,1,3805.0,0.8083,0.1743,-0.1122,-45.583,41.665,94.632
21,1,3818.0,0.8264,0.1489,-0.1026,-49.11,39.291,92.174
21,1,3831.0,0.8387,0.1112,-0.0819,-52.361,37.138,88.502
21,1,3844.0,0.8541,0.0729,-0.0516,-52.896,35.459,82.029
21,1,3857.0,0.8603,0.0625,-0.0443,-52.438,32.718,78.891
21,1,3870.0,0.8729,0.0124,-0.0341,-49.384,31.245,78.166
21,1,3883.0,0.8794,-0.0365,-0.0118,-45.949,29.085,75.235
21,1,3896.0,0.8979,-0.0551,0.01,-42.934,27.924,71.533
21,1,3909.0,0.9076,-0.0953,0.0139,-40.423,23.963,68.166
21,1,3922.0,0.911,-0.1282,0.0319,-38.926,21.451,62.815
21,1,3935.0,0.9211,-0.1481,0.0329,-39.048,18.466,57.784
21,1,3948.0,0.9193,-0.1708,0.029,-37.262,15.863,52.731
21,1,3961.0,0.9323,-0.2028,0.0287,-34.438,12.978,49.212
21,1,3974.0,0.9422,-0.2223,0.0303,-33.949,10.192,44.433
21,1,3987.0,0.9533,-0.2214,0.0232,-31.835,8.802,38.075
21,1,4000.0,0.965,-0.2321,0.0295,-29.064,7.367,31.907
21,1,4013.0,0.9686,-0.2257,0.0318,-27.018,5.589,25.998
21,1,4026.0,0.978,-0.2158,0.0253,-22.369,4.497,21.479
21,1,4039.0,0.9718,-0.1871,0.0229,-18.392,4.008,17.784
21,1,4052.0,0.9837,-0.181,0.0108,-16.827,2.436,15.09
21,1,4065.0,0.9921,-0.163,-0.0108,-15.743,1.818,11.83
21,1,4078.0,1.003,-0.1499,-0.0197,-13.995,2.94,8.395
21,1,4091.0,0.995,-0.1345,-0.0072,-11.4,3.772,6.349
21,1,4104.0,0.9973,-0.1217,0.0035,-7.896,4.367,5.639
21,1,4117.0,0.9923,-0.1051,0.0172,-6.239,3.81,4.189
21,1,4130.0,1.0022,-0.0729,0.0045,-6.72,2.55,2.578
21,1,4143.0,1.0051,-0.0702,-0.0025,-5.407,2.436,2.418
21,1,4156.0,1.0012,-0.068,-0.0059,-3.423,1.947,2.067
