time,ax,ay,az,gx,gy,gz
10828.0,0.9182,-0.0497,0.3918,0.829,1.993,-0.918
10841.0,0.9211,-0.0519,0.3871,0.791,1.871,-0.742
10854.0,0.9176,-0.0603,0.3932,1.058,1.718,-0.605
10867.0,0.9154,-0.0527,0.3949,1.654,1.52,-0.506
10880.0,0.9045,-0.0499,0.3971,0.768,1.146,-0.055
10893.0,0.9003,-0.0603,0.3932,-0.255,0.619,0.349
10906.0,0.9062,-0.075,0.3878,-0.72,0.352,0.159
10919.0,0.9072,-0.0836,0.3861,-0.354,0.489,-0.399
10932.0,0.9021,-0.0853,0.383,0.417,0.734,-1.269
10945.0,0.8945,-0.0769,0.3767,0.814,1.398,-2.216
10958.0,0.8906,-0.0708,0.3864,0.303,1.688,-2.59
10971.0,0.8833,-0.0739,0.3825,-0.193,1.482,-2.979
10984.0,0.8846,-0.0737,0.3782,-0.957,1.398,-3.414
10997.0,0.8906,-0.0801,0.3798,0.081,1.291,-3.811
11010.0,0.8999,-0.0665,0.3742,2.127,1.405,-4.368
11023.0,0.9003,-0.0501,0.3767,3.226,1.764,-4.162
11036.0,0.9001,-0.0282,0.3731,2.058,2.421,-3.49
11049.0,0.9021,-0.0308,0.3669,-1.522,3.268,-2.651
11062.0,0.9044,-0.0501,0.3606,-3.59,4.268,-2.132
11075.0,0.9057,-0.0652,0.3699,-3.11,4.978,-2.093
11088.0,0.9043,-0.071,0.3789,-0.636,5.306,-2.506
11101.0,0.8985,-0.0554,0.3943,2.799,4.978,-2.964
11114.0,0.8901,-0.0283,0.4053,4.203,4.016,-2.445
11127.0,0.9003,-0.0137,0.4035,1.913,2.886,-1.414
11140.0,0.9176,-0.0253,0.3952,-1.247,2.558,-0.216
11153.0,0.9228,-0.0488,0.3865,-3.445,3.436,0.456
11166.0,0.9188,-0.0724,0.3835,-3.308,4.329,0.22
11179.0,0.9024,-0.0807,0.3919,-1.606,4.444,-0.46
11192.0,0.8993,-0.0795,0.3983,0.7,3.84,-1.559
11205.0,0.8979,-0.0568,0.3993,1.944,3.352,-2.49
11218.0,0.8944,-0.0425,0.4027,1.341,2.718,-2.315
11231.0,0.8972,-0.0411,0.4026,0.57,1.924,-1.75
11244.0,0.9078,-0.0463,0.3919,-0.247,1.55,-1.185
11257.0,0.919,-0.0581,0.3868,-0.232,2.054,-1.406
11270.0,0.9162,-0.0546,0.3852,0.219,2.978,-1.994
11283.0,0.905,-0.0509,0.3914,-0.858,3.673,-2.086
11296.0,0.8997,-0.0521,0.3944,-1.285,3.695,-2.193
11309.0,0.8961,-0.0533,0.3982,-1.216,3.451,-2.643
11322.0,0.8978,-0.0513,0.3997,0.15,2.68,-3.216
11335.0,0.901,-0.0425,0.3933,1.173,1.978,-3.322
11348.0,0.909,-0.0364,0.391,1.203,1.619,-3.025
11361.0,0.9118,-0.0282,0.3811,1.242,1.795,-2.658
11374.0,0.9144,-0.0282,0.3852,0.41,2.375,-2.078
11387.0,0.9137,-0.0333,0.3875,0.356,2.688,-1.582
11400.0,0.9116,-0.0345,0.383,0.089,3.192,-1.452
11413.0,0.9057,-0.0407,0.392,-0.445,3.573,-1.46
11426.0,0.9013,-0.0436,0.3951,-0.071,3.734,-1.483
11439.0,0.8968,-0.0481,0.4021,-0.155,3.894,-1.582
11452.0,0.8957,-0.0472,0.3974,0.257,3.421,-1.674
11465.0,0.8963,-0.0488,0.4005,0.348,2.94,-1.788
11478.0,0.8946,-0.0452,0.3997,0.341,2.535,-1.994
11491.0,0.899,-0.0441,0.3933,0.89,2.337,-2.055
11504.0,0.9006,-0.0397,0.3975,2.005,2.176,-1.819
11517.0,0.9099,-0.0295,0.3918,2.211,2.077,-1.735
11530.0,0.9097,-0.026,0.3883,1.158,2.596,-1.536
11543.0,0.905,-0.0341,0.3893,-0.079,3.008,-1.246
11556.0,0.898,-0.0438,0.3853,-0.919,3.596,-1.078
11569.0,0.8996,-0.0524,0.3921,-0.728,4.016,-1.139
11582.0,0.8975,-0.0513,0.3927,-0.11,4.039,-1.544
11595.0,0.8941,-0.0496,0.3985,0.7,3.787,-1.903
11608.0,0.901,-0.0441,0.404,1.807,3.291,-2.009
11621.0,0.9055,-0.0332,0.402,1.745,3.153,-1.979
11634.0,0.9014,-0.0378,0.404,0.639,2.917,-1.483
11647.0,0.901,-0.047,0.4031,-0.056,2.558,-1.216
11660.0,0.905,-0.0536,0.3991,0.119,2.787,-1.658
11673.0,0.9078,-0.0499,0.4079,1.02,3.413,-2.406
11686.0,0.9022,-0.0398,0.4153,0.684,3.581,-2.658
11699.0,0.896,-0.0393,0.416,0.097,2.764,-2.376
11712.0,0.8947,-0.0349,0.4092,0.234,1.848,-2.338
11725.0,0.8969,-0.0378,0.4012,0.097,1.222,-2.49
11738.0,0.9062,-0.0364,0.3974,0.868,0.818,-2.483
11751.0,0.9121,-0.0284,0.3924,1.875,1.199,-2.406
11764.0,0.909,-0.0176,0.3925,1.501,1.703,-2.2
11777.0,0.906,-0.0143,0.3916,0.058,2.276,-1.628
11790.0,0.9077,-0.0261,0.391,-1.613,2.688,-1.116
11803.0,0.9067,-0.0432,0.3974,-2.461,3.291,-1.147
11816.0,0.9043,-0.0519,0.4032,-0.506,3.52,-1.689
11829.0,0.893,-0.0425,0.4115,1.348,3.176,-2.529
11842.0,0.8888,-0.0227,0.4171,3.265,2.398,-2.643
11855.0,0.893,-0.0077,0.4125,2.379,1.131,-1.979
11868.0,0.9023,-0.0153,0.4007,0.753,0.726,-1.017
11881.0,0.9101,-0.0261,0.3949,-0.545,1.008,-0.445
11894.0,0.9116,-0.0376,0.3924,-0.041,1.68,-0.559
11907.0,0.9082,-0.0342,0.3996,1.341,2.115,-0.864
11920.0,0.9061,-0.0219,0.4045,2.127,2.146,-0.964
11933.0,0.8994,-0.0115,0.408,2.036,2.115,-0.559
11946.0,0.8974,-0.0133,0.4018,0.997,1.779,0.159
11959.0,0.9016,-0.0225,0.3963,-0.193,1.902,0.838
11972.0,0.904,-0.0344,0.399,-0.346,2.146,1.036
11985.0,0.8982,-0.0441,0.4088,0.341,2.153,1.013
11998.0,0.8988,-0.0374,0.411,1.394,1.802,0.891
12011.0,0.9029,-0.03,0.4081,1.303,1.634,0.555
12024.0,0.9003,-0.0305,0.4119,-0.018,1.512,0.395
12037.0,0.8978,-0.033,0.4084,-0.598,1.153,0.601
12050.0,0.9002,-0.0376,0.4095,-0.079,0.856,0.7
12063.0,0.9012,-0.0397,0.406,0.868,0.589,0.357
12076.0,0.8974,-0.0363,0.4057,1.158,0.566,-0.33
12089.0,0.8968,-0.0278,0.4052,1.661,0.36,-0.62
12102.0,0.8969,-0.0195,0.4012,1.532,0.291,-0.513
12115.0,0.9014,-0.0118,0.3994,1.501,0.253,0.044
12128.0,0.9058,-0.0099,0.3975,1.036,0.566,0.815
12141.0,0.9062,-0.0092,0.3883,0.074,0.993,1.38
12154.0,0.9036,-0.0221,0.3881,-1.079,1.55,1.655
12167.0,0.8956,-0.0353,0.3908,-1.277,1.52,1.731
12180.0,0.8951,-0.0446,0.3918,-0.01,1.474,1.189
12193.0,0.9039,-0.0369,0.3889,1.99,1.489,0.578
12206.0,0.9074,-0.0254,0.3972,2.562,1.848,0.571
12219.0,0.9036,-0.0168,0.3954,1.875,2.215,0.975
12232.0,0.9018,-0.0255,0.3926,0.379,2.444,1.388
12245.0,0.8988,-0.0359,0.4008,-0.659,2.367,1.296
12258.0,0.9007,-0.045,0.3982,-0.308,1.993,0.907
12271.0,0.9024,-0.0446,0.3987,1.188,1.573,0.594
12284.0,0.9029,-0.0369,0.3981,2.524,1.215,0.433
12297.0,0.9076,-0.0249,0.3976,2.562,1.283,0.7
12310.0,0.908,-0.0269,0.3911,1.463,1.81,1.067
12323.0,0.9033,-0.0326,0.3943,0.158,2.604,1.281
12336.0,0.8977,-0.0375,0.3954,-0.14,2.695,1.426
12349.0,0.8924,-0.0458,0.3985,0.089,2.123,1.502
12362.0,0.8938,-0.0497,0.3954,0.616,1.619,1.403
12375.0,0.8956,-0.0593,0.3953,0.509,1.566,1.227
12388.0,0.8999,-0.0632,0.3908,0.7,2.298,0.8
12401.0,0.8966,-0.0599,0.4012,0.997,2.749,-0.162
12414.0,0.8971,-0.0498,0.4004,0.768,3.131,-1.032
12427.0,0.8917,-0.0416,0.4053,0.707,2.848,-1.345
12440.0,0.887,-0.0349,0.4087,1.356,1.68,-1.002
12453.0,0.8912,-0.0277,0.3952,1.341,0.734,-0.422
12466.0,0.9065,-0.0293,0.3876,0.906,0.909,0.326
12479.0,0.9154,-0.0272,0.3903,0.333,1.566,0.7
12492.0,0.9127,-0.0322,0.398,-0.11,2.604,0.594
12505.0,0.905,-0.0341,0.4053,-0.323,3.36,0.357
12518.0,0.8924,-0.0313,0.4149,0.013,2.97,0.212
12531.0,0.8918,-0.0261,0.4099,0.219,1.833,0.395
12544.0,0.9023,-0.0293,0.4106,1.074,1.062,0.723
12557.0,0.909,-0.0248,0.3988,1.463,0.352,1.204
12570.0,0.9161,-0.026,0.3927,1.654,0.65,1.632
12583.0,0.9194,-0.0275,0.3948,1.715,1.253,1.853
12596.0,0.9095,-0.0306,0.391,0.784,2.192,1.716
12609.0,0.9024,-0.0353,0.3963,0.066,2.924,1.548
12622.0,0.9005,-0.0442,0.3979,-0.453,2.963,1.22
12635.0,0.9025,-0.0593,0.397,-0.308,3.039,0.884
12648.0,0.9066,-0.0671,0.4074,1.257,3.077,0.288
12661.0,0.9063,-0.0618,0.4187,3.684,3.138,-0.948
12674.0,0.8988,-0.0397,0.4224,4.432,2.879,-1.674
12687.0,0.8894,-0.0214,0.4267,3.776,2.276,-1.62
12700.0,0.889,-0.0198,0.4275,1.196,1.253,-1.483
12713.0,0.8975,-0.0233,0.4077,0.112,-0.045,-1.567
12726.0,0.9036,-0.0325,0.4051,0.448,-0.228,-1.765
12739.0,0.9231,-0.0266,0.3902,3.173,0.39,-2.307
12752.0,0.911,-0.0166,0.3962,3.402,1.894,-2.345
12765.0,0.8949,-0.0039,0.4063,3.936,1.894,-1.964
12778.0,0.8847,-0.006,0.4009,1.364,1.497,-1.49
12791.0,0.8961,-0.0182,0.3997,0.791,1.207,-0.819
12804.0,0.9071,-0.0326,0.3937,0.31,0.932,-0.3
12817.0,0.9049,-0.043,0.3931,1.112,1.108,-0.2
12830.0,0.9029,-0.038,0.3935,2.799,1.314,-0.574
12843.0,0.8997,-0.0243,0.4008,3.348,1.528,-0.475
12856.0,0.8956,-0.0143,0.3964,2.364,1.451,0.242
12869.0,0.893,-0.0251,0.3979,0.066,1.008,1.159
12882.0,0.9001,-0.0488,0.3997,-0.423,0.84,1.449
12895.0,0.8974,-0.0562,0.3887,0.852,0.665,1.38
12908.0,0.8963,-0.0544,0.3891,2.463,0.39,1.319
12921.0,0.895,-0.0437,0.3825,3.058,0.421,1.166
12934.0,0.8964,-0.0391,0.3774,1.532,0.932,1.265
12947.0,0.9017,-0.0515,0.3721,-0.484,1.757,1.502
12960.0,0.9019,-0.0668,0.3816,-0.743,2.802,1.372
12973.0,0.9008,-0.0704,0.3861,0.043,3.428,0.784
12986.0,0.8979,-0.0696,0.3883,0.516,3.871,0.181
12999.0,0.8956,-0.0659,0.3952,-0.384,3.917,-0.399
13012.0,0.8957,-0.0767,0.398,-1.003,4.207,-0.88
13025.0,0.8908,-0.0867,0.4088,-0.758,4.215,-2.116
13038.0,0.889,-0.0896,0.4228,0.219,3.375,-3.826
13051.0,0.8902,-0.0753,0.4247,2.181,2.215,-5.277
13064.0,0.8973,-0.0576,0.4222,3.036,1.329,-5.987
13077.0,0.9117,-0.0391,0.4176,3.196,1.123,-6.078
13090.0,0.9118,-0.0256,0.4088,1.768,1.291,-5.712
13103.0,0.9069,-0.0258,0.4082,-0.3,1.757,-5.284
13116.0,0.9043,-0.0291,0.4037,-0.659,1.902,-5.399
13129.0,0.9058,-0.0154,0.4086,-0.392,2.001,-5.406
13142.0,0.9069,-0.0034,0.4093,-0.232,1.489,-4.513
13155.0,0.9097,0.0027,0.412,-0.056,0.68,-3.551
13168.0,0.916,0.0107,0.4012,-0.018,0.566,-2.635
13181.0,0.9143,0.009,0.4029,-0.102,0.726,-2.101
13194.0,0.9122,0.0044,0.3996,-0.842,0.863,-1.46
13207.0,0.9073,0.006,0.3958,-1.346,1.001,-0.498
13220.0,0.9036,0.0005,0.3997,-1.964,1.329,0.235
13233.0,0.8969,-0.0114,0.4027,-2.026,1.283,0.639
13246.0,0.8985,-0.0199,0.408,-0.331,1.482,0.403
13259.0,0.8985,-0.0176,0.4073,1.181,1.283,-0.078
13272.0,0.8991,-0.007,0.4004,2.036,1.146,-0.055
13285.0,0.9023,0.0005,0.3979,1.333,1.215,0.174
13298.0,0.9018,-0.0088,0.4016,0.119,1.52,0.662
13311.0,0.9078,-0.0171,0.3982,0.486,1.512,0.685
13324.0,0.9029,-0.0201,0.3994,0.89,1.589,0.471
13337.0,0.9002,-0.0231,0.3966,1.471,1.207,0.258
13350.0,0.9012,-0.0154,0.3992,1.547,0.757,0.265
13363.0,0.9006,-0.0231,0.3938,1.028,0.802,0.456
13376.0,0.906,-0.0281,0.3913,1.822,0.84,0.762
13389.0,0.9095,-0.0253,0.4015,2.478,1.115,0.693
13402.0,0.9047,-0.0214,0.3988,2.471,1.673,0.899
13415.0,0.8925,-0.0188,0.4035,1.211,1.863,1.128
13428.0,0.887,-0.023,0.4052,-0.537,1.337,1.227
13441.0,0.8877,-0.0365,0.4076,-1.377,0.505,1.204
13454.0,0.8928,-0.0471,0.3946,0.066,0.024,0.899
13467.0,0.894,-0.0388,0.3865,1.471,-0.32,0.777
13480.0,0.8997,-0.0243,0.375,1.852,0.1,0.784
13493.0,0.9046,-0.019,0.3715,0.219,1.237,1.159
13506.0,0.9003,-0.0277,0.3747,-1.674,2.566,1.388
13519.0,0.8935,-0.0426,0.3759,-1.903,3.367,1.22
13532.0,0.8875,-0.0446,0.38,-1.01,3.489,0.7
13545.0,0.8929,-0.037,0.3853,0.524,3.528,0.197
13558.0,0.9019,-0.0249,0.3859,0.532,3.505,0.021
13571.0,0.9073,-0.0245,0.3916,1.013,3.528,0.212
13584.0,0.9062,-0.028,0.3944,0.6,3.665,0.571
13597.0,0.9072,-0.0317,0.3987,0.89,4.146,0.746
13610.0,0.9104,-0.0275,0.4059,0.616,4.573,0.494
13623.0,0.9074,-0.0242,0.4153,0.135,4.741,0.326
13636.0,0.8996,-0.0282,0.4237,0.028,4.192,0.288
13649.0,0.8942,-0.0264,0.4279,0.555,3.169,0.311
13662.0,0.8973,-0.025,0.4241,1.127,1.886,0.456
13675.0,0.903,-0.0216,0.4129,0.852,1.23,0.487
13688.0,0.9089,-0.0283,0.4068,0.165,0.963,0.441
13701.0,0.9097,-0.026,0.4031,0.7,1.352,0.533
13714.0,0.905,-0.0243,0.4027,0.814,1.711,0.548
13727.0,0.9043,-0.0198,0.4016,0.142,2.207,0.609
13740.0,0.9013,-0.0223,0.4007,-1.247,2.382,0.563
13753.0,0.8972,-0.0333,0.4034,-2.071,2.36,0.502
13766.0,0.8971,-0.0407,0.404,-1.4,2.031,0.166
13779.0,0.8963,-0.0416,0.4069,0.112,1.68,-0.49
13792.0,0.8964,-0.0342,0.4049,1.509,1.016,-1.101
13805.0,0.9005,-0.0211,0.4009,1.73,0.558,-1.284
13818.0,0.9063,-0.0129,0.3933,1.028,0.466,-0.925
13831.0,0.9141,-0.0186,0.3847,0.402,0.932,-0.376
13844.0,0.9115,-0.031,0.3785,-0.4,1.818,-0.109
13857.0,0.9105,-0.037,0.3787,0.066,2.528,-0.139
13870.0,0.9084,-0.0343,0.3826,0.555,3.558,-0.246
13883.0,0.9,-0.0359,0.3908,0.509,4.52,0.059
13896.0,0.8953,-0.0422,0.4038,-0.102,4.573,0.25
13909.0,0.8974,-0.0483,0.4139,0.684,4.26,0.159
13922.0,0.8919,-0.0442,0.4198,1.516,3.566,-0.101
13935.0,0.8861,-0.0408,0.4286,1.936,2.276,0.082
13948.0,0.8867,-0.038,0.4279,1.99,0.573,0.388
13961.0,0.8993,-0.0294,0.411,1.463,-0.266,0.563
13974.0,0.9032,-0.0281,0.4003,0.723,0.008,0.861
13987.0,0.9016,-0.032,0.3865,-0.125,0.879,1.166
14000.0,0.9045,-0.0331,0.3872,-0.407,1.741,1.189
14013.0,0.899,-0.0356,0.3842,-0.644,2.879,1.021
14026.0,0.8894,-0.042,0.3886,-1.033,3.573,0.7
14039.0,0.8839,-0.0455,0.3891,-1.132,3.703,0.449
14052.0,0.8885,-0.0511,0.3865,-1.132,3.749,0.189
14065.0,0.8952,-0.052,0.3915,-0.476,4.26,-0.353
14078.0,0.8983,-0.0538,0.3927,0.425,4.604,-1.231
14091.0,0.8966,-0.0507,0.3999,1.829,5.405,-2.109
14104.0,0.8966,-0.0376,0.4057,1.074,5.802,-2.658
14117.0,0.8957,-0.0416,0.4212,0.005,5.787,-2.864
14130.0,0.8978,-0.0442,0.4187,-0.277,5.253,-3.154
14143.0,0.8996,-0.0439,0.4225,1.272,4.283,-3.59
14156.0,0.8986,-0.0297,0.4236,3.669,3.1,-3.864
14169.0,0.9124,-0.0101,0.4196,4.577,2.52,-3.574
14182.0,0.9155,0.0061,0.4154,3.318,2.566,-2.925
14195.0,0.915,0.0087,0.4139,0.616,2.84,-1.666
14208.0,0.9118,-0.0,0.4171,-1.316,2.94,-0.925
14221.0,0.9084,-0.0251,0.4198,-1.69,3.314,-0.651
14234.0,0.8972,-0.0209,0.4258,1.768,2.81,-0.666
14247.0,0.8892,-0.0103,0.4239,2.829,1.924,-0.75
14260.0,0.889,0.0039,0.4176,2.097,0.917,-0.322
14273.0,0.8961,-0.0106,0.4129,0.104,0.237,0.304
14286.0,0.9071,-0.0266,0.4032,0.997,0.421,0.296
14299.0,0.9085,-0.0212,0.404,2.463,1.352,-0.055
14312.0,0.9025,-0.0095,0.4167,3.41,1.81,-0.338
14325.0,0.8908,0.0007,0.4134,1.814,1.993,-0.3
14338.0,0.8901,-0.0051,0.4176,-0.232,1.757,-0.193
14351.0,0.894,-0.0173,0.4139,-0.819,1.237,-0.177
14364.0,0.896,-0.028,0.4082,0.944,0.963,-0.536
14377.0,0.898,-0.0199,0.4108,3.707,0.528,-0.925
14390.0,0.9003,0.0063,0.4071,5.608,0.367,-0.758
14403.0,0.8988,0.0186,0.4058,4.219,0.528,0.113
14416.0,0.905,0.0199,0.3971,1.226,0.924,1.319
14429.0,0.9049,-0.0046,0.4008,-1.43,1.558,2.334
