trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
2,UUUII,217.0,602,1218,1097,535,259,0.0571,-0.2312,0.9632,-0.667,0.802,-0.284
2,UUUII,230.0,658,1151,844,547,1066,0.0588,-0.2297,0.969,-0.766,0.451,-0.223
2,UUUII,243.0,618,646,927,398,707,0.0639,-0.2324,0.9685,-0.964,0.176,-0.071
2,UUUII,256.0,785,712,481,751,834,0.0622,-0.2334,0.9668,-0.972,0.047,-0.009
2,UUUII,269.0,261,874,715,1153,568,0.0656,-0.2322,0.9663,-0.995,0.108,-0.078
2,UUUII,282.0,301,1021,307,792,742,0.0629,-0.2334,0.9678,-0.819,0.138,-0.04
2,UUUII,295.0,639,373,471,1064,296,0.0661,-0.2297,0.9678,-0.735,0.131,-0.093
2,UUUII,308.0,682,1270,1132,1000,824,0.0654,-0.2332,0.9622,-0.339,0.199,0.067
2,UUUII,321.0,966,1184,732,315,353,0.069,-0.2317,0.961,-0.331,0.047,0.082
2,UUUII,334.0,672,899,1047,1082,576,0.071,-0.2297,0.9536,-0.361,-0.022,0.12
2,UUUII,347.0,868,1022,923,472,206,0.0744,-0.2268,0.958,-0.339,-0.091,0.204
2,UUUII,360.0,1005,1150,722,944,497,0.0764,-0.2305,0.9595,-0.445,-0.114,0.151
2,UUUII,373.0,1236,1173,1061,286,1181,0.0878,-0.2263,0.9597,-0.255,0.176,0.097
2,UUUII,386.0,285,355,696,565,734,0.0888,-0.2297,0.9619,0.028,0.382,0.166
2,UUUII,399.0,462,763,418,339,1268,0.0881,-0.2285,0.9595,0.249,0.818,0.395
2,UUUII,412.0,1146,1266,451,966,666,0.0788,-0.2244,0.958,0.333,1.016,0.449
2,UUUII,425.0,1232,1038,1094,750,919,0.0742,-0.2249,0.9561,0.562,1.054,0.441
2,UUUII,438.0,822,586,422,1100,1198,0.0761,-0.219,0.9617,0.7,1.184,0.54
2,UUUII,451.0,1136,1165,893,998,864,0.0727,-0.2156,0.97,0.28,1.444,0.426
2,UUUII,464.0,614,1068,639,1290,926,0.0639,-0.2212,0.9698,-0.545,1.749,0.418
2,UUUII,477.0,333,950,493,303,1136,0.0622,-0.2173,0.9783,-0.881,1.84,-0.063
2,UUUII,490.0,1143,236,1119,688,1247,0.0607,-0.2168,0.9727,-1.277,1.871,-0.506
2,UUUII,503.0,946,1127,560,1166,1048,0.0507,-0.2151,0.9737,-1.293,1.764,-0.803
2,UUUII,516.0,719,1275,323,530,395,0.0473,-0.2107,0.9715,-1.361,1.505,-1.025
2,UUUII,529.0,414,251,511,669,614,0.0556,-0.2141,0.9683,-1.652,0.902,-0.941
2,UUUII,542.0,486,1212,1274,360,558,0.0573,-0.2158,0.9685,-1.506,0.436,-0.605
2,UUUII,555.0,1211,1202,581,391,852,0.0617,-0.2209,0.9629,-1.667,0.314,0.029
2,UUUII,568.0,467,921,791,801,829,0.07,-0.2209,0.9563,-1.705,0.253,0.624
2,UUUII,581.0,386,764,208,1224,1164,0.0695,-0.228,0.961,-1.575,0.146,1.067
2,UUUII,594.0,871,1175,1047,418,382,0.0769,-0.2314,0.9549,-1.163,0.123,1.273
2,UUUII,607.0,497,845,1038,1027,600,0.0771,-0.2439,0.9585,-1.232,0.253,1.594
2,UUUII,620.0,852,964,827,1280,1010,0.0778,-0.2512,0.9497,-1.087,-0.03,1.731
2,UUUII,633.0,1168,269,804,338,1014,0.0734,-0.2615,0.9646,-0.423,0.092,1.639
2,UUUII,646.0,985,1244,1204,1254,1023,0.0695,-0.261,0.9593,-0.018,-0.091,1.51
2,UUUII,659.0,640,861,466,678,491,0.0669,-0.2634,0.9656,0.585,0.092,1.189
2,UUUII,672.0,1120,1025,534,267,607,0.0708,-0.2598,0.9558,1.058,0.115,0.731
2,UUUII,685.0,994,1221,493,822,498,0.0676,-0.2556,0.9659,1.196,0.436,0.334
2,UUUII,698.0,421,443,310,1120,1036,0.069,-0.2422,0.9617,1.57,0.703,-0.04
2,UUUII,711.0,820,1117,1140,429,717,0.072,-0.2376,0.9588,1.234,1.016,-0.307
2,UUUII,724.0,792,508,1217,907,810,0.069,-0.228,0.9605,0.875,0.902,-0.254
2,UUUII,737.0,732,1167,843,1296,634,0.0669,-0.2283,0.9688,0.723,0.94,-0.399
2,UUUII,750.0,1152,1090,296,626,442,0.0661,-0.2246,0.9678,0.501,0.718,-0.025
2,UUUII,763.0,1295,800,846,246,770,0.0656,-0.2139,0.9734,0.654,0.619,0.105
2,UUUII,776.0,251,255,1247,569,1259,0.0656,-0.2124,0.9722,0.86,0.665,0.357
2,UUUII,789.0,925,668,996,538,791,0.0632,-0.2041,0.972,1.013,0.711,0.517
2,UUUII,802.0,651,529,838,363,348,0.062,-0.2029,0.9688,0.974,0.909,0.479
2,UUUII,815.0,964,712,888,221,841,0.0703,-0.1946,0.9656,0.952,0.902,0.365
2,UUUII,828.0,552,1287,375,615,261,0.0717,-0.1953,0.9666,0.417,1.085,0.227
2,UUUII,841.0,554,1200,755,827,349,0.073,-0.1963,0.9671,-0.255,1.222,0.181
2,UUUII,854.0,526,1225,630,298,275,0.073,-0.1938,0.9619,-0.766,1.039,0.197
2,UUUII,867.0,513,503,1094,1201,249,0.0754,-0.199,0.9629,-1.316,1.031,0.09
2,UUUII,880.0,586,1148,1077,1048,344,0.0737,-0.2068,0.9615,-1.423,0.856,0.136
2,UUUII,893.0,1169,298,554,746,246,0.0776,-0.2078,0.9624,-1.499,0.909,0.281
2,UUUII,906.0,1153,244,641,1237,636,0.0703,-0.219,0.9595,-1.499,0.924,0.372
2,UUUII,919.0,424,708,659,425,235,0.0678,-0.2222,0.9605,-1.384,0.757,0.464
2,UUUII,932.0,1236,776,844,852,290,0.0678,-0.2293,0.9558,-1.354,0.718,0.533
2,UUUII,945.0,778,579,440,534,583,0.0695,-0.229,0.9639,-1.308,0.566,0.487
2,UUUII,958.0,363,388,371,798,278,0.0681,-0.2327,0.9605,-1.4,0.489,0.487
2,UUUII,971.0,994,552,1289,239,800,0.0659,-0.2346,0.9615,-1.071,0.596,0.433
2,UUUII,984.0,471,425,295,927,895,0.0622,-0.2378,0.9659,-1.216,0.673,0.38
2,UUUII,997.0,396,1196,782,811,1283,0.0625,-0.2397,0.9661,-1.3,0.749,0.258
2,UUUII,1010.0,730,906,979,295,1217,0.0593,-0.2473,0.9632,-1.087,0.871,0.166
2,UUUII,1023.0,1191,1005,850,811,447,0.0588,-0.2402,0.9705,-1.155,0.703,0.128
2,UUUII,1036.0,319,957,1294,560,934,0.0588,-0.2432,0.9739,-0.926,0.55,0.059
2,UUUII,1049.0,1078,957,781,991,986,0.0566,-0.2441,0.9644,-0.766,0.665,0.006
2,UUUII,1062.0,288,203,1154,888,318,0.0583,-0.2419,0.9698,-0.529,0.459,0.013
2,UUUII,1075.0,1099,1259,969,985,557,0.0581,-0.2378,0.9666,-0.361,0.596,-0.132
2,UUUII,1088.0,803,737,1080,991,634,0.0603,-0.2344,0.9717,-0.384,0.512,-0.361
2,UUUII,1101.0,1085,935,1254,1148,497,0.0683,-0.2305,0.9678,-0.461,0.535,-0.223
2,UUUII,1114.0,394,1044,544,309,1054,0.0647,-0.2234,0.9605,-0.438,0.489,-0.284
2,UUUII,1127.0,359,571,309,1047,686,0.0695,-0.2253,0.9673,-0.583,0.528,-0.132
2,UUUII,1140.0,1042,234,817,317,847,0.0693,-0.2239,0.9615,-0.445,0.497,-0.032
2,UUUII,1153.0,491,510,619,1244,471,0.0705,-0.2227,0.9619,-0.27,0.329,-0.032
2,UUUII,1166.0,577,402,926,220,338,0.0708,-0.22,0.9612,-0.193,0.36,0.09
2,UUUII,1179.0,1014,1287,212,1242,490,0.0747,-0.2229,0.9693,0.089,0.382,0.189
2,UUUII,1192.0,812,789,675,1016,536,0.0698,-0.219,0.9637,0.005,0.611,0.388
2,UUUII,1205.0,686,443,743,942,1212,0.0705,-0.217,0.9637,-0.018,0.52,0.281
2,UUUII,1218.0,451,583,997,1213,1042,0.072,-0.2209,0.9632,-0.453,0.573,0.41
2,UUUII,1231.0,967,232,1260,292,317,0.0634,-0.2222,0.9615,-0.522,0.665,0.357
2,UUUII,1244.0,469,970,541,308,912,0.0654,-0.2244,0.9654,-0.438,0.657,0.174
2,UUUII,1257.0,261,349,1272,354,592,0.0629,-0.2241,0.9627,-0.346,0.726,-0.063
2,UUUII,1270.0,1105,1042,323,233,782,0.0637,-0.2207,0.9707,-0.568,0.673,-0.154
2,UUUII,1283.0,201,774,423,969,729,0.0671,-0.2217,0.9727,-0.652,0.802,-0.109
2,UUUII,1296.0,817,937,599,1167,340,0.0671,-0.219,0.9702,-0.423,0.917,-0.231
2,UUUII,1309.0,635,743,695,1085,769,0.0622,-0.2161,0.9637,-0.774,0.871,-0.132
2,UUUII,1322.0,687,1099,1094,767,1137,0.0634,-0.2209,0.9715,-0.72,0.688,-0.048
2,UUUII,1335.0,800,1090,533,1151,332,0.0632,-0.2151,0.9639,-0.781,0.818,-0.154
2,UUUII,1348.0,550,1098,1164,359,985,0.0654,-0.2212,0.9673,-0.98,0.726,-0.147
2,UUUII,1361.0,1244,962,469,1099,287,0.0688,-0.2205,0.9673,-1.262,0.611,-0.017
2,UUUII,1374.0,1071,1198,881,1014,884,0.0649,-0.2297,0.9619,-1.354,0.344,0.151
2,UUUII,1387.0,845,1042,782,545,1022,0.0642,-0.2271,0.9656,-1.056,0.352,0.143
2,UUUII,1400.0,489,403,266,1036,230,0.0698,-0.2297,0.9627,-0.919,0.321,0.235
2,UUUII,1413.0,924,569,1098,800,732,0.07,-0.2322,0.9629,-0.781,0.375,0.326
2,UUUII,1426.0,343,841,444,376,841,0.0744,-0.2361,0.9629,-0.377,0.352,0.25
2,UUUII,1439.0,448,977,419,563,503,0.0683,-0.2356,0.9593,-0.621,0.444,0.349
2,UUUII,1452.0,858,545,287,522,811,0.0678,-0.2354,0.9634,-0.713,0.466,0.25
2,UUUII,1465.0,340,533,975,754,1187,0.0651,-0.2351,0.9619,-0.316,0.543,0.09
2,UUUII,1478.0,454,361,666,943,631,0.0676,-0.2361,0.9588,-0.4,0.665,-0.132
2,UUUII,1491.0,712,671,439,717,846,0.0598,-0.2346,0.9705,-0.423,0.932,-0.322
2,UUUII,1504.0,1139,336,793,902,633,0.0627,-0.2302,0.9666,-0.369,0.909,-0.383
2,UUUII,1517.0,341,1101,1265,1243,489,0.0649,-0.2332,0.9737,-0.583,0.894,-0.49
2,UUUII,1530.0,1189,677,1268,670,280,0.0654,-0.2222,0.9639,-0.583,0.825,-0.46
2,UUUII,1543.0,422,1252,973,518,709,0.0669,-0.2214,0.9685,-0.43,0.764,-0.338
2,UUUII,1556.0,641,767,592,543,474,0.0666,-0.218,0.9717,-0.575,0.856,-0.322
2,UUUII,1569.0,938,1076,222,907,835,0.0647,-0.2139,0.9702,-0.491,0.627,-0.254
2,UUUII,1582.0,1128,398,795,962,667,0.0669,-0.2163,0.9671,-0.461,0.505,-0.101
2,UUUII,1595.0,1160,1157,697,503,422,0.0661,-0.2141,0.9773,-0.506,0.642,-0.048
2,UUUII,1608.0,982,932,466,1283,1209,0.0693,-0.2163,0.9683,-0.697,0.474,0.075
2,UUUII,1621.0,801,1046,253,304,785,0.0681,-0.2214,0.9656,-0.598,0.428,0.166
2,UUUII,1634.0,637,1249,900,954,1124,0.0627,-0.2207,0.9641,-0.69,0.39,0.197
2,UUUII,1647.0,1281,502,509,838,827,0.0664,-0.22,0.9641,-0.789,0.398,0.304
2,UUUII,1660.0,440,310,959,1247,1228,0.0673,-0.2261,0.9607,-0.69,0.382,0.281
2,UUUII,1673.0,796,359,1062,201,932,0.069,-0.228,0.968,-0.713,0.444,0.288
2,UUUII,1686.0,492,1193,213,921,1295,0.0698,-0.229,0.968,-0.758,0.512,0.12
2,UUUII,1699.0,1237,1036,871,275,1074,0.0734,-0.2356,0.9656,-0.613,0.482,0.097
2,UUUII,1712.0,1172,1029,587,1023,1010,0.0695,-0.2302,0.9661,-0.606,0.65,0.013
2,UUUII,1725.0,834,698,376,565,815,0.069,-0.2329,0.958,-0.774,0.604,-0.002
2,UUUII,1738.0,891,1107,959,772,572,0.0683,-0.2344,0.9661,-0.652,0.848,-0.086
2,UUUII,1751.0,387,1005,500,1176,518,0.0666,-0.228,0.9619,-0.613,0.718,-0.063
2,UUUII,1764.0,546,390,1239,973,1101,0.0671,-0.229,0.9702,-0.545,0.787,-0.124
2,UUUII,1777.0,919,222,320,363,304,0.0671,-0.2263,0.9683,-0.598,0.634,-0.109
2,UUUII,1790.0,1299,1195,233,309,846,0.07,-0.2283,0.9646,-0.575,0.634,-0.139
2,UUUII,1803.0,310,1073,852,1240,989,0.0712,-0.2249,0.9651,-0.529,0.619,0.013
2,UUUII,1816.0,1089,742,484,700,1250,0.0676,-0.231,0.9632,-0.522,0.581,-0.048
2,UUUII,1829.0,727,679,474,802,518,0.0639,-0.2236,0.9639,-0.438,0.55,0.166
2,UUUII,1842.0,222,512,674,926,1079,0.0686,-0.2241,0.9702,-0.407,0.566,0.105
2,UUUII,1855.0,1042,708,684,911,402,0.0681,-0.2258,0.9634,-0.392,0.741,0.22
2,UUUII,1868.0,1236,739,558,971,555,0.0642,-0.2227,0.9619,-0.407,0.535,0.059
2,UUUII,1881.0,744,1213,294,718,1144,0.0656,-0.2273,0.9676,-0.423,0.695,0.067
2,UUUII,1894.0,1275,1005,549,1265,1218,0.0634,-0.2231,0.9659,-0.575,0.619,0.013
2,UUUII,1907.0,249,496,986,932,749,0.0671,-0.2256,0.9685,-0.621,0.711,0.097
2,UUUII,1920.0,1259,695,870,1043,380,0.0637,-0.2263,0.9637,-0.537,0.642,0.059
2,UUUII,1933.0,444,258,602,628,518,0.0712,-0.2246,0.9617,-0.682,0.772,0.044
2,UUUII,1946.0,915,315,443,615,969,0.0688,-0.2263,0.9622,-0.659,0.634,-0.063
2,UUUII,1959.0,295,742,926,463,1033,0.07,-0.2295,0.9632,-0.644,0.688,-0.154
2,UUUII,1972.0,1179,1271,606,1128,980,0.071,-0.2251,0.9661,-0.659,0.688,-0.025
2,UUUII,1985.0,982,885,281,865,643,0.0695,-0.2234,0.9597,-0.552,0.779,-0.009
2,UUUII,1998.0,954,1099,1005,232,1200,0.0703,-0.2273,0.9612,-0.56,0.833,-0.048
2,UUUII,2011.0,849,1006,921,215,948,0.069,-0.2236,0.9644,-0.659,0.703,-0.04
2,UUUII,2024.0,1009,659,465,1144,759,0.0669,-0.2258,0.9624,-0.568,0.81,-0.002
2,UUUII,2037.0,363,618,239,615,846,0.0669,-0.2244,0.9641,-0.522,0.665,-0.078
2,UUUII,2050.0,270,798,251,818,360,0.0651,-0.2288,0.9605,-0.56,0.81,-0.246
2,UUUII,2063.0,980,356,783,504,1080,0.0627,-0.2244,0.9668,-0.445,0.802,-0.025
2,UUUII,2076.0,706,619,1058,411,597,0.0612,-0.2258,0.9651,-0.613,0.604,-0.032
2,UUUII,2089.0,834,698,352,1062,701,0.061,-0.2246,0.972,-0.575,0.566,-0.002
2,UUUII,2102.0,1029,740,1095,587,744,0.0634,-0.2219,0.9678,-0.529,0.604,-0.032
2,UUUII,2115.0,596,916,1252,920,422,0.0649,-0.2249,0.9668,-0.636,0.566,0.128
2,UUUII,2128.0,1070,767,663,1225,852,0.0647,-0.2271,0.9656,-0.667,0.528,0.143
2,UUUII,2141.0,900,721,1295,389,547,0.0669,-0.2283,0.9659,-0.713,0.466,0.151
2,UUUII,2154.0,980,839,1216,303,1143,0.0676,-0.2302,0.9629,-0.667,0.466,0.326
2,UUUII,2167.0,336,943,993,1012,268,0.0693,-0.2305,0.9641,-0.735,0.604,0.166
2,UUUII,2180.0,1116,371,456,840,1169,0.0686,-0.2317,0.9685,-0.659,0.619,0.235
2,UUUII,2193.0,864,929,240,262,661,0.072,-0.2297,0.9637,-0.476,0.596,0.067
2,UUUII,2206.0,760,769,905,352,938,0.0676,-0.2334,0.9637,-0.392,0.665,0.105
2,UUUII,2219.0,677,768,425,1156,423,0.0705,-0.2305,0.9632,-0.476,0.856,0.082
2,UUUII,2232.0,218,992,624,619,865,0.0715,-0.2317,0.9639,-0.3,0.802,0.059
2,UUUII,2245.0,1145,417,1278,780,1244,0.0695,-0.2261,0.968,-0.415,0.795,0.029
2,UUUII,2258.0,981,1193,1021,1069,785,0.0703,-0.2275,0.9605,-0.4,0.818,-0.032
2,UUUII,2271.0,1040,366,983,406,986,0.07,-0.2258,0.961,-0.529,1.031,-0.063
2,UUUII,2284.0,833,438,238,1202,373,0.0664,-0.218,0.9683,-0.682,0.84,-0.132
2,UUUII,2297.0,1278,847,766,615,257,0.0659,-0.2275,0.9707,-0.598,0.94,-0.109
2,UUUII,2310.0,1062,1085,961,655,756,0.0639,-0.2209,0.9649,-0.529,0.97,-0.177
2,UUUII,2323.0,612,547,230,821,558,0.0615,-0.2219,0.9671,-0.522,0.825,-0.109
2,UUUII,2336.0,336,302,798,719,865,0.0598,-0.2214,0.969,-0.461,0.711,-0.147
2,UUUII,2349.0,314,367,840,1101,321,0.0603,-0.2222,0.9659,-0.575,0.703,-0.162
2,UUUII,2362.0,610,704,679,550,1188,0.0639,-0.2253,0.9676,-0.629,0.642,-0.132
2,UUUII,2375.0,734,961,589,205,1110,0.062,-0.2219,0.9644,-0.69,0.581,-0.017
2,UUUII,2388.0,1157,936,350,969,1215,0.0651,-0.2227,0.9715,-0.598,0.673,0.052
2,UUUII,2401.0,1017,366,946,934,1129,0.0656,-0.2275,0.9656,-0.789,0.566,0.013
2,UUUII,2414.0,1229,564,642,790,1212,0.0644,-0.2271,0.96,-0.674,0.688,0.013
2,UUUII,2427.0,1221,306,833,1097,874,0.07,-0.2295,0.9678,-0.835,0.497,0.006
2,UUUII,2440.0,815,512,1054,253,319,0.069,-0.2275,0.9561,-0.697,0.55,0.029
2,UUUII,2453.0,605,1098,1024,233,480,0.0681,-0.228,0.9612,-0.72,0.627,0.029
2,UUUII,2466.0,967,608,769,1005,846,0.0669,-0.2317,0.9644,-0.583,0.596,0.021
2,UUUII,2479.0,412,655,722,492,290,0.0698,-0.2283,0.9617,-0.598,0.657,-0.017
2,UUUII,2492.0,353,603,819,443,1083,0.0688,-0.2319,0.9634,-0.59,0.543,0.067
2,UUUII,2505.0,649,870,441,961,1227,0.0725,-0.2285,0.9627,-0.377,0.65,0.12
2,UUUII,2518.0,960,725,956,840,931,0.0683,-0.2317,0.9641,-0.43,0.757,0.166
2,UUUII,2531.0,685,1180,223,240,402,0.07,-0.231,0.9644,-0.4,0.894,-0.048
2,UUUII,2544.0,571,255,1153,541,801,0.0664,-0.2258,0.9659,-0.43,0.84,-0.071
2,UUUII,2557.0,768,454,671,768,421,0.0634,-0.2249,0.9654,-0.453,0.863,-0.017
2,UUUII,2570.0,713,495,596,1268,578,0.0612,-0.2236,0.9695,-0.453,0.848,-0.2
2,UUUII,2583.0,1195,898,1092,236,1108,0.0647,-0.2239,0.968,-0.423,0.68,-0.055
2,UUUII,2596.0,411,404,470,850,542,0.0615,-0.2197,0.9634,-0.232,0.825,-0.216
2,UUUII,2609.0,547,236,665,510,436,0.0642,-0.2173,0.9661,-0.308,0.795,-0.086
2,UUUII,2622.0,301,252,289,1083,1141,0.0605,-0.2173,0.9666,-0.499,0.734,-0.132
2,UUUII,2635.0,421,331,441,969,1054,0.0632,-0.2185,0.9739,-0.804,0.695,-0.086
2,UUUII,2648.0,932,1140,953,743,360,0.0661,-0.2175,0.9688,-0.781,0.55,-0.032
2,UUUII,2661.0,1060,484,863,518,703,0.0683,-0.2241,0.9712,-0.896,0.444,0.006
2,UUUII,2674.0,1222,548,455,812,1015,0.0698,-0.2249,0.9673,-0.858,0.421,0.151
2,UUUII,2687.0,1158,1290,690,303,294,0.0698,-0.2229,0.9666,-0.766,0.444,0.296
2,UUUII,2700.0,315,963,1060,309,848,0.0698,-0.228,0.9629,-0.98,0.405,0.22
2,UUUII,2713.0,1034,609,332,614,818,0.0734,-0.2288,0.9632,-0.598,0.482,0.166
2,UUUII,2726.0,234,1136,648,1223,932,0.0717,-0.2293,0.9685,-0.758,0.413,0.433
2,UUUII,2739.0,432,1074,277,1285,1053,0.0703,-0.2334,0.9607,-0.56,0.581,0.288
2,UUUII,2752.0,1090,647,223,856,462,0.0637,-0.2297,0.9632,-0.522,0.703,0.113
2,UUUII,2765.0,402,334,564,425,1056,0.0722,-0.2351,0.958,-0.613,0.787,0.021
2,UUUII,2778.0,469,355,993,812,1266,0.0671,-0.2334,0.9632,-0.705,0.947,-0.124
2,UUUII,2791.0,509,970,1000,442,1092,0.0664,-0.2324,0.9695,-0.713,0.833,-0.055
2,UUUII,2804.0,1175,1235,325,393,1075,0.0642,-0.2314,0.9668,-0.514,0.741,-0.162
2,UUUII,2817.0,506,547,268,1027,449,0.0659,-0.2271,0.9656,-0.735,0.657,-0.3
2,UUUII,2830.0,1188,819,475,1178,286,0.062,-0.2227,0.968,-0.323,0.665,-0.284
2,UUUII,2843.0,241,1158,284,941,889,0.062,-0.2241,0.9666,-0.552,0.505,-0.292
2,UUUII,2856.0,289,828,1268,321,332,0.0686,-0.2207,0.9639,-0.445,0.627,-0.101
2,UUUII,2869.0,1141,284,477,394,809,0.0647,-0.2136,0.968,-0.445,0.535,-0.009
2,UUUII,2882.0,1105,892,453,387,955,0.0622,-0.2224,0.9695,-0.621,0.512,0.189
2,UUUII,2895.0,1094,219,567,362,215,0.0651,-0.2261,0.9724,-0.361,0.657,0.143
2,UUUII,2908.0,1211,1236,992,963,282,0.0656,-0.2244,0.9644,-0.453,0.52,0.22
2,UUUII,2921.0,931,1295,618,599,1206,0.0639,-0.2271,0.9659,-0.583,0.634,0.197
2,UUUII,2934.0,350,1031,1241,304,205,0.0654,-0.2209,0.9646,-0.522,0.413,0.181
2,UUUII,2947.0,411,1232,440,883,1047,0.069,-0.2205,0.972,-0.72,0.604,0.136
2,UUUII,2960.0,1109,666,574,1295,725,0.0683,-0.2253,0.9663,-0.934,0.436,0.189
2,UUUII,2973.0,1028,640,945,816,445,0.0656,-0.2261,0.9678,-0.621,0.535,0.242
2,UUUII,2986.0,780,1194,538,989,701,0.0676,-0.2285,0.9649,-0.713,0.596,0.082
2,UUUII,2999.0,1026,990,754,1105,1115,0.0678,-0.2322,0.9615,-0.468,0.619,0.082
2,UUUII,3012.0,419,1051,358,546,1079,0.0651,-0.2297,0.959,-0.445,0.757,0.044
2,UUUII,3025.0,329,317,790,1111,727,0.0673,-0.2297,0.961,-0.705,0.779,-0.055
2,UUUII,3038.0,900,292,1212,510,524,0.0642,-0.2253,0.9602,-0.674,0.787,-0.002
2,UUUII,3051.0,793,1123,1164,1218,1065,0.0656,-0.2271,0.9659,-0.743,0.657,-0.078
2,UUUII,3064.0,256,398,779,505,1161,0.062,-0.2258,0.9663,-0.942,0.787,-0.078
2,UUUII,3077.0,706,1171,389,494,1133,0.0639,-0.23,0.9663,-0.804,0.718,-0.04
2,UUUII,3090.0,608,900,669,299,1238,0.0686,-0.2283,0.9641,-0.575,0.581,0.113
2,UUUII,3103.0,836,621,825,203,990,0.0671,-0.2314,0.959,-0.674,0.627,0.136
2,UUUII,3116.0,968,1091,513,223,528,0.0593,-0.2275,0.9656,-0.201,0.611,0.036
2,UUUII,3129.0,676,985,1260,637,1057,0.0669,-0.2246,0.9619,-0.308,0.711,0.052
2,UUUII,3142.0,815,1216,826,267,1252,0.0603,-0.2236,0.9622,-0.186,0.749,0.029
2,UUUII,3155.0,1121,843,755,857,908,0.0686,-0.2227,0.9629,-0.652,0.55,-0.017
2,UUUII,3168.0,464,1117,1237,305,1102,0.0678,-0.23,0.971,-0.987,0.459,-0.025
2,UUUII,3181.0,770,400,921,738,212,0.0661,-0.23,0.969,-0.629,0.566,0.09
2,UUUII,3194.0,409,824,557,694,1138,0.0683,-0.2222,0.9668,-1.01,0.581,-0.055
3,UUUII,0.0,1210,742,303,1075,356,0.0764,0.1843,-1.0049,9.799,1.008,1.25
3,UUUII,22.0,246,920,365,856,589,0.0734,0.1826,-1.0166,4.257,0.222,0.044
3,UUUII,35.0,630,1201,712,235,716,0.0725,0.1851,-1.0173,1.44,1.65,-0.177
3,UUUII,48.0,1164,913,222,629,967,0.069,0.1882,-1.01,0.211,3.1,-0.338
3,UUUII,61.0,713,546,349,600,604,0.0734,0.1868,-1.019,1.631,4.757,-0.162
3,UUUII,74.0,433,1206,1048,1185,456,0.0712,0.1855,-1.0066,3.326,5.55,-0.17
3,UUUII,87.0,635,1189,1000,1175,1003,0.0725,0.186,-1.0141,3.455,5.84,-0.231
3,UUUII,100.0,839,1235,921,395,1060,0.0754,0.1843,-1.0202,2.265,5.871,-0.124
3,UUUII,113.0,557,336,1252,913,272,0.0783,0.1785,-1.0166,-1.407,5.825,-0.231
3,UUUII,126.0,705,536,1287,811,389,0.081,0.1868,-1.0136,-4.919,5.558,-0.475
3,UUUII,139.0,394,1102,1281,1063,478,0.0795,0.1809,-1.0112,-6.667,5.184,-0.796
3,UUUII,152.0,1177,304,504,594,774,0.0788,0.1794,-1.0088,-6.751,4.581,-0.987
3,UUUII,165.0,263,542,963,888,422,0.0786,0.1899,-1.0217,-5.377,4.871,-1.032
3,UUUII,178.0,397,750,884,369,231,0.0761,0.189,-1.0278,-3.14,6.123,-0.78
3,UUUII,191.0,1188,227,596,269,1117,0.0827,0.1902,-1.0241,-0.193,7.23,-0.277
3,UUUII,204.0,660,819,437,365,849,0.0874,0.1865,-1.0024,2.242,7.184,0.029
3,UUUII,217.0,448,920,646,223,1096,0.0878,0.186,-1.0102,2.692,5.795,0.021
3,UUUII,230.0,308,1233,1267,408,1187,0.0886,0.1863,-1.0051,1.119,3.68,-0.33
3,UUUII,243.0,750,590,614,994,451,0.0893,0.1895,-1.0031,0.257,1.695,-0.742
3,UUUII,256.0,731,991,1032,1280,239,0.0849,0.1934,-1.0163,1.661,0.932,-0.78
3,UUUII,269.0,1295,711,334,552,730,0.0842,0.1941,-1.0129,3.654,0.963,-0.383
3,UUUII,282.0,390,1060,837,307,211,0.0805,0.1953,-1.007,5.394,1.085,0.456
3,UUUII,295.0,402,1066,736,587,220,0.0842,0.1895,-0.999,5.936,0.963,0.731
3,UUUII,308.0,628,985,865,950,571,0.0847,0.1853,-0.9968,4.799,-0.495,0.647
3,UUUII,321.0,384,877,993,1254,1298,0.0857,0.1824,-1.0014,2.997,-2.709,0.22
3,UUUII,334.0,884,1257,625,615,986,0.0817,0.1826,-1.0068,0.959,-4.801,0.067
3,UUUII,347.0,1123,245,806,399,221,0.0847,0.1836,-1.0144,0.784,-5.785,-0.025
3,UUUII,360.0,435,487,452,1135,1262,0.0859,0.178,-1.0258,1.868,-5.396,0.212
3,UUUII,373.0,496,1130,1016,811,793,0.082,0.1765,-1.0251,2.066,-4.243,0.479
3,UUUII,386.0,463,348,212,860,1088,0.08,0.1741,-1.0136,0.097,-3.763,0.609
3,UUUII,399.0,665,221,976,1289,752,0.0805,0.1704,-0.9968,-3.636,-4.625,0.288
3,UUUII,412.0,858,973,999,1243,501,0.0825,0.1775,-0.9951,-5.85,-6.205,-0.269
3,UUUII,425.0,422,709,1059,929,989,0.0815,0.1775,-1.0363,-4.735,-6.114,-0.406
3,UUUII,438.0,765,1273,789,793,1029,0.0766,0.1851,-1.0473,-1.003,-3.702,-0.132
3,UUUII,451.0,497,777,747,602,938,0.0781,0.1892,-1.0466,4.28,-0.694,0.388
3,UUUII,464.0,1128,795,243,939,1046,0.0781,0.1836,-1.0507,9.929,2.23,1.197
3,UUUII,477.0,347,950,876,1077,706,0.0747,0.1775,-1.029,13.868,4.55,1.823
3,UUUII,490.0,995,961,680,681,785,0.0715,0.1726,-1.0039,13.295,5.047,2.006
